a	b	J9	J8	J7	pi_HAT	nbSNP	cov	deamination	kinship	degree	program	RMSE
founder21	founder5	0.992	0.008	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder21	founder6	0.985	0.015	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder21	founder7	0.984	0.016	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder21	founder8	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder21	founder9	0.981	0.019	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder22	founder23	0.981	0.019	0.0	0.009	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder22	founder24	0.981	0.018	0.001	0.01	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5664762425144882
founder22	founder25	0.983	0.017	0.0	0.009	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder22	founder26	0.984	0.013	0.002	0.009	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5681634154595548
founder22	founder27	0.986	0.012	0.001	0.008	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5693098160638606
founder22	founder28	0.987	0.013	0.0	0.006	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder22	founder29	0.984	0.016	0.0	0.008	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder22	founder2	0.994	0.006	0.0	0.003	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder22	founder3	0.994	0.006	0.0	0.003	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder22	founder4	0.997	0.003	0.0	0.001	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder22	founder5	0.992	0.008	0.0	0.004	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder22	founder6	0.983	0.016	0.0	0.008	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5676104885100932
founder22	founder7	0.987	0.013	0.0	0.007	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder22	founder8	0.989	0.011	0.0	0.005	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder22	founder9	0.983	0.017	0.0	0.008	99996	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder23	founder24	0.98	0.019	0.0	0.01	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5659095923084063
founder23	founder25	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder23	founder26	0.983	0.017	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder23	founder27	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder23	founder28	0.984	0.014	0.001	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5681704556439614
founder23	founder29	0.983	0.017	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder23	founder2	0.993	0.007	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder23	founder3	0.991	0.009	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder23	founder4	0.997	0.003	0.0	0.002	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder23	founder5	0.994	0.006	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder23	founder6	0.988	0.012	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5704641385164657
founder23	founder7	0.985	0.014	0.001	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5687477472482858
founder23	founder8	0.987	0.013	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder23	founder9	0.984	0.016	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder24	founder25	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder24	founder26	0.983	0.017	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder24	founder27	0.987	0.012	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5698868308708317
founder24	founder28	0.984	0.016	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder24	founder29	0.983	0.017	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder24	founder2	0.994	0.006	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder24	founder3	0.993	0.007	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder24	founder4	0.997	0.003	0.0	0.002	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder24	founder5	0.993	0.007	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder24	founder6	0.982	0.018	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder24	founder7	0.978	0.022	0.0	0.011	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5647914069223552
founder24	founder8	0.989	0.011	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder24	founder9	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder25	founder26	0.981	0.016	0.003	0.011	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5664585892484404
founder25	founder27	0.983	0.017	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder25	founder28	0.987	0.013	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder25	founder29	0.982	0.018	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder25	founder2	0.995	0.005	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5744707709419746
founder25	founder3	0.993	0.007	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder25	founder4	0.997	0.002	0.0	0.002	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756193765559553
founder25	founder5	0.994	0.006	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder25	founder6	0.99	0.01	0.0	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5716059248584932
founder25	founder7	0.98	0.02	0.0	0.01	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5659210781254456
founder25	founder8	0.979	0.02	0.0	0.01	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5653438481726556
founder25	founder9	0.987	0.013	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder26	founder27	0.986	0.013	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693168420718525
founder26	founder28	0.988	0.011	0.001	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5704577109655018
founder26	founder29	0.985	0.015	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder26	founder2	0.993	0.007	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder26	founder3	0.993	0.007	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder26	founder4	0.997	0.003	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder26	founder5	0.991	0.009	0.0	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder26	founder6	0.987	0.013	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder26	founder7	0.988	0.012	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5704641385164657
founder26	founder8	0.989	0.011	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder26	founder9	0.981	0.019	0.0	0.01	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder27	founder28	0.983	0.017	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder27	founder29	0.989	0.011	0.0	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder27	founder2	0.995	0.005	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5744707709419746
founder27	founder3	0.989	0.009	0.001	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5710233503690254
founder27	founder4	0.997	0.003	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder27	founder5	0.991	0.009	0.0	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder27	founder6	0.98	0.019	0.0	0.01	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5659095923084063
founder27	founder7	0.991	0.003	0.005	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5721640207725986
founder27	founder8	0.988	0.011	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5704574188023736
founder27	founder9	0.981	0.018	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5664759482978955
founder28	founder29	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder28	founder2	0.994	0.006	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder28	founder3	0.993	0.007	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder28	founder4	0.997	0.003	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder28	founder5	0.991	0.009	0.0	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder28	founder6	0.987	0.013	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder28	founder7	0.982	0.018	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder28	founder8	0.983	0.016	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5676104885100932
founder28	founder9	0.984	0.016	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder29	founder2	0.994	0.006	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder29	founder3	0.993	0.007	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder29	founder4	0.997	0.003	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder29	founder5	0.99	0.009	0.001	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5716006764633272
founder29	founder6	0.981	0.018	0.001	0.01	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5664762425144882
founder29	founder7	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder29	founder8	0.984	0.016	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder29	founder9	0.983	0.017	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder2	founder3	0.996	0.004	0.0	0.002	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5750455054457284
founder2	founder4	0.998	0.002	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder2	founder5	0.996	0.004	0.0	0.002	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5750455054457284
founder2	founder6	0.993	0.007	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder2	founder7	0.993	0.007	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder2	founder8	0.993	0.006	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733192827735694
founder2	founder9	0.994	0.006	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder3	founder4	0.998	0.002	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder3	founder5	0.995	0.005	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5744707709419746
founder3	founder6	0.992	0.008	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder3	founder7	0.992	0.008	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder3	founder8	0.99	0.01	0.0	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5716059248584932
founder3	founder9	0.991	0.009	0.0	0.005	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder4	founder5	0.998	0.002	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder4	founder6	0.997	0.003	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder4	founder7	0.997	0.003	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder4	founder8	0.997	0.003	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder4	founder9	0.997	0.002	0.0	0.001	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5756193765559553
founder5	founder6	0.992	0.008	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder5	founder7	0.992	0.008	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder5	founder8	0.994	0.006	0.0	0.003	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder5	founder9	0.993	0.006	0.0	0.004	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5733192827735694
founder6	founder7	0.985	0.015	0.0	0.008	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder6	founder8	0.989	0.01	0.001	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5710288959413525
founder6	founder9	0.981	0.019	0.0	0.01	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder7	founder8	0.988	0.011	0.0	0.006	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5704574188023736
founder7	founder9	0.983	0.016	0.0	0.009	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5676104885100932
founder8	founder9	0.986	0.014	0.0	0.007	99997	20	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
childA	founder10	0.998	0.002	0.0	0.001	99309	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder11	0.998	0.002	0.0	0.001	99350	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder12	0.998	0.002	0.0	0.001	99341	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder13	0.998	0.002	0.0	0.001	99337	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder14	0.998	0.001	0.0	0.001	99329	2	deam	Unrelated	Unrelated	lcmlkin	0.5761958579048159
childA	founder15	0.998	0.002	0.0	0.001	99310	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder16	0.998	0.002	0.0	0.001	99320	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder17	0.998	0.002	0.0	0.001	99321	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder18	0.998	0.002	0.0	0.001	99345	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder19	0.998	0.002	0.0	0.001	99313	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder20	0.998	0.002	0.0	0.001	99301	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder21	0.998	0.002	0.0	0.001	99293	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder22	0.998	0.002	0.0	0.001	99341	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder23	0.998	0.001	0.0	0.001	99340	2	deam	Unrelated	Unrelated	lcmlkin	0.5761958579048159
childA	founder24	0.998	0.002	0.0	0.001	99341	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder25	0.998	0.002	0.0	0.001	99354	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder26	0.998	0.002	0.0	0.001	99298	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder27	0.998	0.002	0.0	0.001	99304	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder28	0.998	0.002	0.0	0.001	99319	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder29	0.998	0.002	0.0	0.001	99356	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder2	0.999	0.001	0.0	0.001	99316	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childA	founder3	0.999	0.001	0.0	0.001	99342	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childA	founder4	0.999	0.001	0.0	0.001	99338	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childA	founder5	0.999	0.001	0.0	0.001	99287	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childA	founder6	0.998	0.002	0.0	0.001	99319	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder7	0.998	0.002	0.0	0.001	99308	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder8	0.998	0.002	0.0	0.001	99323	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childA	founder9	0.998	0.002	0.0	0.001	99296	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder10	0.999	0.001	0.0	0.001	99277	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder11	0.998	0.002	0.0	0.001	99319	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder12	0.998	0.002	0.0	0.001	99309	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder13	0.999	0.001	0.0	0.001	99307	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder14	0.999	0.001	0.0	0.001	99303	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder15	0.999	0.001	0.0	0.001	99278	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder16	0.998	0.002	0.0	0.001	99289	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder17	0.998	0.002	0.0	0.001	99291	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder18	0.998	0.002	0.0	0.001	99311	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder19	0.999	0.001	0.0	0.001	99283	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder20	0.998	0.002	0.0	0.001	99271	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder21	0.999	0.001	0.0	0.001	99263	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder22	0.998	0.002	0.0	0.001	99308	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder23	0.999	0.001	0.0	0.001	99310	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder24	0.998	0.002	0.0	0.001	99310	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder25	0.998	0.001	0.0	0.001	99324	2	deam	Unrelated	Unrelated	lcmlkin	0.5761958579048159
childB	founder26	0.999	0.001	0.0	0.001	99265	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder27	0.999	0.001	0.0	0.001	99271	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder28	0.998	0.002	0.0	0.001	99287	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder29	0.999	0.001	0.0	0.001	99324	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder2	0.999	0.001	0.0	0.001	99286	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder3	0.999	0.001	0.0	0.001	99311	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder4	0.999	0.001	0.0	0.001	99304	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder5	0.999	0.001	0.0	0.001	99252	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder6	0.998	0.002	0.0	0.001	99288	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childB	founder7	0.999	0.001	0.0	0.001	99273	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder8	0.999	0.001	0.0	0.001	99290	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder9	0.999	0.001	0.0	0.001	99264	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childC	childH	0.958	0.042	0.0	0.021	99329	2	deam	Unrelated	Unrelated	lcmlkin	0.5536328506630845
childC	childI	0.997	0.003	0.0	0.002	99331	2	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childC	founder0	0.999	0.001	0.0	0.001	99343	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childC	founder10	0.998	0.002	0.0	0.001	99323	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder11	0.998	0.002	0.0	0.001	99366	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder12	0.998	0.002	0.0	0.001	99356	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder13	0.998	0.002	0.0	0.001	99354	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder14	0.998	0.002	0.0	0.001	99346	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder15	0.998	0.002	0.0	0.001	99330	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder16	0.998	0.002	0.0	0.001	99337	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder17	0.998	0.002	0.0	0.001	99339	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder18	0.998	0.002	0.0	0.001	99360	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder19	0.998	0.002	0.0	0.001	99329	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder20	0.998	0.002	0.0	0.001	99319	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder21	0.998	0.002	0.0	0.001	99312	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder22	0.998	0.002	0.0	0.001	99359	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder23	0.998	0.002	0.0	0.001	99360	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder24	0.998	0.002	0.0	0.001	99361	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder25	0.998	0.002	0.0	0.001	99373	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder26	0.998	0.002	0.0	0.001	99314	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder27	0.998	0.002	0.0	0.001	99320	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder28	0.998	0.001	0.001	0.001	99335	2	deam	Unrelated	Unrelated	lcmlkin	0.5761961471582399
childC	founder29	0.998	0.002	0.0	0.001	99372	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder3	0.998	0.002	0.0	0.001	99361	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder4	0.999	0.001	0.0	0.001	99354	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childC	founder5	0.998	0.002	0.0	0.001	99302	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder6	0.998	0.002	0.0	0.001	99335	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder7	0.998	0.002	0.0	0.001	99324	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder8	0.998	0.002	0.0	0.001	99340	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder9	0.998	0.002	0.0	0.001	99315	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder10	0.998	0.002	0.0	0.001	99330	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder11	0.998	0.002	0.0	0.001	99374	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder12	0.998	0.002	0.0	0.001	99362	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder13	0.998	0.002	0.0	0.001	99362	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder14	0.998	0.002	0.0	0.001	99352	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder15	0.998	0.002	0.0	0.001	99335	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder16	0.998	0.002	0.0	0.001	99346	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder17	0.998	0.002	0.0	0.001	99346	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder18	0.998	0.002	0.0	0.001	99369	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder19	0.998	0.002	0.0	0.001	99337	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder20	0.998	0.002	0.0	0.001	99326	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder21	0.998	0.002	0.0	0.001	99318	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder22	0.998	0.002	0.0	0.001	99365	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder23	0.998	0.002	0.0	0.001	99364	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder24	0.998	0.002	0.0	0.001	99366	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder25	0.998	0.002	0.0	0.001	99378	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder26	0.998	0.002	0.0	0.001	99321	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder27	0.998	0.002	0.0	0.001	99326	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder28	0.998	0.002	0.0	0.001	99343	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder29	0.998	0.002	0.0	0.001	99379	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder2	0.998	0.002	0.0	0.001	99339	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder4	0.999	0.001	0.0	0.001	99360	2	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childD	founder5	0.998	0.002	0.0	0.001	99309	2	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
