IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program
founder20	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650924	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652570	0.0000	0.7155	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653407	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653070	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653027	0.0000	0.4632	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652166	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653443	0.0000	0.4214	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651103	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650569	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652516	0.0000	0.4420	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652642	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654949	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652288	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651845	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652632	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651540	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder21	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652461	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652866	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653315	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652364	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653206	0.0000	0.7009	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652023	0.0000	0.7304	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651879	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651114	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651940	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651433	0.0000	0.4741	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652047	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651791	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652699	0.0000	0.7009	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652208	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650829	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder22	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652858	0.0000	0.7009	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653551	0.0000	0.7456	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650735	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651464	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650617	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653046	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652817	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653284	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654125	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652193	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651681	0.0000	0.4420	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650700	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653008	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650865	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder23	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654458	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.649915	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651410	0.0000	0.4214	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651787	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652120	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652309	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651258	0.0000	0.4214	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652111	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652880	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652816	0.0000	0.7456	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651500	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654006	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650861	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder24	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651622	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652045	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650711	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651844	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652397	0.0000	0.4632	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650543	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652209	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651438	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651306	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650315	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652529	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652471	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder25	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651430	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652260	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651253	0.0000	0.7456	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651728	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651654	0.0000	0.4317	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651192	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651977	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653410	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651011	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651086	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650410	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder26	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653023	0.0000	0.7304	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651289	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.648975	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652075	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654202	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652096	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652229	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653527	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652710	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.649907	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder27	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652588	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650310	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650770	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651553	0.0000	0.4214	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651869	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653760	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651108	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652306	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651614	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder28	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651690	0.0000	0.7155	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651944	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650873	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653121	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653944	0.0000	0.4420	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653332	0.0000	0.7768	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652641	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652389	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651422	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651498	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651739	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652619	0.0000	0.4741	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653843	0.0000	0.4741	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653627	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652512	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652807	0.0000	0.4741	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652065	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653846	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652779	0.0000	0.7155	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654085	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652853	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653153	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652756	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651127	0.0000	0.4420	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652666	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653349	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652251	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653902	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653276	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651834	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652036	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder6	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652610	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder6	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650717	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder6	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653105	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder7	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650766	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder7	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653443	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder8	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650784	0.0000	0.4741	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program
childA	familyX	childB	OT	0	0.2530	0.5074	0.2396	0.4933	-1	0.823960	1.0000	8.0455	10	no_deam	FS	1	plink_Lcmlkin
childA	familyX	childC	OT	0	0.5028	0.4972	0.0000	0.2486	-1	0.746160	1.0000	3.9750	10	no_deam	HS	2	plink_Lcmlkin
childA	familyX	childD	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.801360	1.0000	NA	10	no_deam	PO	1	plink_Lcmlkin
childA	familyX	childE	OT	0	0.4906	0.5094	0.0000	0.2547	-1	0.747415	0.9998	3.6279	10	no_deam	A	2	plink_Lcmlkin
childA	familyX	childF	OT	0	0.5002	0.4998	0.0000	0.2499	-1	0.745840	1.0000	4.5278	10	no_deam	A	2	plink_Lcmlkin
childA	familyX	childG	OT	0	0.7404	0.2596	0.0000	0.1298	-1	0.718150	0.9996	3.5227	10	no_deam	HA	plink_Lcmlkin
childA	familyX	childH	OT	0	0.0021	0.8851	0.1127	0.5553	-1	0.827830	1.0000	NA	10	no_deam	PO	1	plink_Lcmlkin
childA	familyX	childI	OT	0	0.8754	0.0214	0.1032	0.1139	-1	0.726940	0.1245	1.6892	10	no_deam	FCOR	plink_Lcmlkin
childA	familyX	founder0	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.804020	1.0000	NA	10	no_deam	PO	1	plink_Lcmlkin
childA	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690050	0.1245	1.6892	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688125	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder12	OT	0	0.9847	0.0153	0.0000	0.0076	-1	0.690035	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688705	0.6919	2.1587	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688275	0.9198	2.4912	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689620	0.2907	1.8429	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689315	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689695	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689260	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder19	OT	0	0.9729	0.0271	0.0000	0.0135	-1	0.690455	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder1	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803055	1.0000	NA	10	no_deam	PO	1	plink_Lcmlkin
childA	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689915	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690190	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690005	0.9682	2.6852	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689120	0.1581	1.7260	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689265	0.8949	2.4310	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690095	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690055	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
