a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program
childH	founder4	99410	0.428288	0.466510	0.000179	0.000000	0.000000	0.105023	0.000000	0.000000	0.000000	0.233434	0.105023	0.000000	0.116717	0.000000	0.000000	0.000179	0.000000	0.000179	0.285945	0.052512	-175358.631119	114	-1	0.999990	3.475206e-01,1.868575e-01,2.585570e-02,1.400968e-01,1.619110e-01,4.694328e-02,2.840939e-02,4.689462e-02,1.551112e-02	0.335154	0.340824	0.071689	-179919.830269	6	8	deam	GP	2	ngsrelateWithRealFreq
childB	childI	99402	0.148475	0.507688	0.116040	0.119765	0.108032	0.000000	0.000000	0.000000	0.000000	0.450908	0.000000	0.227797	0.238958	0.000000	0.054016	0.116040	0.000000	0.116040	0.537799	-0.059882	-173028.325710	86	-1	0.999980	4.092410e-01,9.974720e-02,2.235650e-02,1.625572e-01,1.719629e-01,6.584432e-02,1.147358e-02,2.980999e-02,2.700735e-02	0.196729	0.438917	0.148604	-175149.539691	7	4	deam	GP	2	ngsrelateWithRealFreq
childD	founder0	99399	0.539081	0.457646	0.003272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232095	0.000000	0.000001	0.116048	0.000000	0.000000	0.003272	0.000000	0.003272	0.232096	-0.000000	-176409.888787	86	-1	0.999950	3.266443e-01,1.697867e-01,2.139960e-02,1.700487e-01,1.863419e-01,4.484601e-02,1.913198e-02,4.517268e-02,1.662801e-02	0.217512	0.396147	0.131182	-182347.536271	10	4	deam	GP	2	ngsrelateWithRealFreq
childD	founder1	99395	0.536253	0.458040	0.005706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.234726	0.000000	0.000000	0.117363	0.000000	0.000000	0.005706	0.000000	0.005706	0.234726	-0.000000	-175984.585208	74	-1	0.999909	3.305802e-01,1.677758e-01,1.942984e-02,1.717390e-01,1.872594e-01,4.231467e-02,2.132567e-02,4.525325e-02,1.432215e-02	0.217642	0.400265	0.131921	-181043.954007	9	4	deam	GP	2	ngsrelateWithRealFreq
childE	founder0	99400	0.530423	0.466878	0.002698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236137	0.000000	0.000000	0.118069	0.000000	0.000000	0.002698	0.000000	0.002698	0.236137	-0.000000	-175941.461540	130	-1	0.999960	3.303141e-01,1.752449e-01,2.266812e-02,1.686056e-01,1.875140e-01,4.647628e-02,1.687067e-02,3.858334e-02,1.372304e-02	0.210858	0.400287	0.134882	-180470.284932	7	4	deam	GP	2	ngsrelateWithRealFreq
childE	founder1	99396	0.536366	0.462712	0.000921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232278	0.000000	0.000000	0.116139	0.000000	0.000000	0.000921	0.000000	0.000921	0.232278	-0.000000	-175652.604275	146	-1	0.999920	3.324221e-01,1.750003e-01,2.072759e-02,1.720433e-01,1.868250e-01,4.381778e-02,1.912583e-02,3.852064e-02,1.151741e-02	0.213319	0.398148	0.133392	-179304.976616	7	4	deam	GP	2	ngsrelateWithRealFreq
childF	founder0	99395	0.534476	0.465292	0.000226	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.232873	0.000005	0.000005	0.116436	0.000000	0.000000	0.000231	0.000000	0.000231	0.232877	-0.000000	-175895.563785	122	-1	0.999909	3.300899e-01,1.745921e-01,2.211420e-02,1.677949e-01,1.861146e-01,4.660512e-02,1.793051e-02,4.065271e-02,1.410596e-02	0.215162	0.396250	0.132222	-181008.340200	9	4	deam	GP	2	ngsrelateWithRealFreq
childF	founder1	99391	0.541656	0.458183	0.000161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229253	0.000000	0.000000	0.114626	0.000000	0.000000	0.000161	0.000000	0.000161	0.229253	-0.000000	-175613.295366	262	-1	0.999869	3.314267e-01,1.753314e-01,2.004333e-02,1.723899e-01,1.847179e-01,4.339224e-02,1.977253e-02,4.033196e-02,1.259407e-02	0.215550	0.391965	0.131213	-179840.474606	9	4	deam	GP	2	ngsrelateWithRealFreq
childG	founder1	99396	0.524067	0.475106	0.000820	0.000000	0.000000	0.000000	0.000000	0.000001	0.000006	0.238379	0.000007	0.000007	0.119193	0.000006	0.000006	0.000821	0.000006	0.000827	0.238380	-0.000000	-176282.052785	166	-1	0.999920	3.311292e-01,1.667930e-01,1.855239e-02,1.708739e-01,1.851235e-01,4.248972e-02,2.166234e-02,4.835373e-02,1.502223e-02	0.217232	0.394951	0.131071	-181552.956040	7	4	deam	GP	2	ngsrelateWithRealFreq
childG	founder2	99398	0.522817	0.474914	0.002269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.239726	0.000000	0.000000	0.119863	0.000000	0.000000	0.002269	0.000000	0.002269	0.239726	0.000000	-177204.071146	86	-1	0.999940	3.253568e-01,1.678590e-01,2.325991e-02,1.616684e-01,1.842983e-01,5.253059e-02,1.794958e-02,4.660177e-02,2.047561e-02	0.223602	0.392233	0.127787	-184491.895351	9	4	deam	GP	2	ngsrelateWithRealFreq
childH	founder4	99399	0.439884	0.462497	0.000023	0.000001	0.000000	0.097568	0.000020	0.000002	0.000004	0.231291	0.097595	0.000008	0.115650	0.000014	0.000005	0.000025	0.000004	0.000029	0.280083	0.048784	-179315.828413	90	-1	0.999950	3.431089e-01,1.878797e-01,2.554094e-02,1.413296e-01,1.647212e-01,4.683485e-02,2.792906e-02,4.705609e-02,1.559973e-02	0.324609	0.345639	0.076781	-183879.441484	7	4	deam	GP	2	ngsrelateWithRealFreq
childB	childI	89563	0.163599	0.499417	0.109068	0.120617	0.107299	0.000000	0.000000	0.000000	0.000000	0.439250	0.000000	0.227916	0.233037	0.000000	0.053649	0.109068	0.000000	0.109068	0.526383	-0.060309	-148027.409981	122	-1	0.904293	4.045650e-01,1.017484e-01,2.309609e-02,1.660006e-01,1.710617e-01,6.566178e-02,1.142311e-02,2.910899e-02,2.733432e-02	0.201794	0.430844	0.144787	-149571.672414	18	1	deam	GP	2	ngsrelateWithRealFreq
childD	founder0	89727	0.540239	0.458642	0.001111	0.000000	0.000000	0.000000	0.000000	0.000001	0.000007	0.230439	0.000008	0.000008	0.115223	0.000007	0.000007	0.001112	0.000007	0.001119	0.230440	0.000000	-150935.438400	242	-1	0.905949	3.247374e-01,1.705354e-01,2.026685e-02,1.720499e-01,1.887690e-01,4.436348e-02,1.877491e-02,4.508278e-02,1.542030e-02	0.206823	0.400721	0.136721	-155044.034516	18	1	deam	GP	2	ngsrelateWithRealFreq
childD	founder1	89536	0.533080	0.462804	0.004110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.235518	0.000006	0.000006	0.117762	0.000006	0.000006	0.004110	0.000006	0.004116	0.235518	0.000000	-150676.566796	166	-1	0.904021	3.276454e-01,1.691611e-01,1.934224e-02,1.734363e-01,1.886940e-01,4.256493e-02,2.020825e-02,4.437330e-02,1.457446e-02	0.209601	0.402259	0.135816	-154265.791476	18	1	deam	GP	2	ngsrelateWithRealFreq
childE	founder0	89713	0.541107	0.458861	0.000028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.229463	0.000004	0.000004	0.114733	0.000004	0.000004	0.000028	0.000004	0.000032	0.229463	0.000000	-150343.790686	138	-1	0.905808	3.269041e-01,1.787119e-01,2.159629e-02,1.725594e-01,1.878801e-01,4.567704e-02,1.595938e-02,3.815101e-02,1.256082e-02	0.199892	0.397499	0.139073	-153422.918091	18	1	deam	GP	2	ngsrelateWithRealFreq
childE	founder1	89560	0.559305	0.440613	0.000082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220389	0.000000	0.000000	0.110194	0.000000	0.000000	0.000082	0.000000	0.000082	0.220389	-0.000000	-150371.126860	106	-1	0.904263	3.279977e-01,1.776825e-01,2.141768e-02,1.757047e-01,1.857550e-01,4.409137e-02,1.841106e-02,3.807360e-02,1.086651e-02	0.214415	0.390750	0.131461	-152946.727988	22	1	deam	GP	2	ngsrelateWithRealFreq
childF	founder0	89638	0.551013	0.444682	0.004297	0.000000	0.000000	0.000000	0.000000	0.000002	0.000006	0.226644	0.000008	0.000008	0.113325	0.000006	0.000006	0.004299	0.000006	0.004305	0.226646	-0.000000	-150073.635892	158	-1	0.905050	3.264391e-01,1.777046e-01,2.115611e-02,1.699607e-01,1.880801e-01,4.451258e-02,1.827478e-02,3.918630e-02,1.468562e-02	0.209649	0.399495	0.135251	-153662.535698	18	1	deam	GP	2	ngsrelateWithRealFreq
childF	founder1	89536	0.561391	0.437629	0.000981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.219795	0.000000	0.000000	0.109897	0.000000	0.000000	0.000981	0.000000	0.000981	0.219795	0.000000	-150189.086361	202	-1	0.904021	3.276523e-01,1.776825e-01,1.982542e-02,1.722334e-01,1.864327e-01,4.406136e-02,2.080776e-02,3.883240e-02,1.247206e-02	0.217951	0.393781	0.130532	-153227.815875	18	1	deam	GP	2	ngsrelateWithRealFreq
childG	founder1	89501	0.544980	0.449394	0.005626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230323	0.000000	0.000000	0.115162	0.000000	0.000000	0.005626	0.000000	0.005626	0.230323	0.000000	-150521.068536	494	-1	0.903667	3.281007e-01,1.684103e-01,1.915672e-02,1.714720e-01,1.870192e-01,4.212342e-02,2.186584e-02,4.687572e-02,1.497608e-02	0.219349	0.397994	0.130740	-154377.935863	18	1	deam	GP	2	ngsrelateWithRealFreq
childG	founder2	89631	0.528972	0.469986	0.001033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.236035	0.000009	0.000009	0.118022	0.000009	0.000009	0.001033	0.000009	0.001042	0.236035	0.000000	-151286.499130	234	-1	0.904980	3.230465e-01,1.687373e-01,2.366869e-02,1.622599e-01,1.862916e-01,5.230645e-02,1.721493e-02,4.693436e-02,1.954029e-02	0.219460	0.395421	0.130196	-156636.391996	18	1	deam	GP	2	ngsrelateWithRealFreq
childH	founder4	89561	0.448008	0.454139	0.000107	0.000000	0.000000	0.097745	0.000000	0.000000	0.000000	0.227177	0.097745	0.000000	0.113589	0.000000	0.000000	0.000107	0.000000	0.000107	0.276050	0.048872	-151752.917991	106	-1	0.904273	3.409144e-01,1.910406e-01,2.467242e-02,1.422973e-01,1.643278e-01,4.663684e-02,2.834255e-02,4.641274e-02,1.535540e-02	0.322617	0.342776	0.077211	-154922.818621	18	1	deam	GP	2	ngsrelateWithRealFreq
childB	childI	99408	0.139320	0.500935	0.120306	0.127720	0.111719	0.000000	0.000000	0.000000	0.000000	0.454563	0.000000	0.239439	0.241246	0.000000	0.055860	0.120306	0.000000	0.120306	0.546353	-0.063860	-167646.436845	138	-1	1.000000	4.151116e-01,9.746450e-02,2.309601e-02,1.608728e-01,1.686760e-01,6.566327e-02,1.192014e-02,2.964710e-02,2.754865e-02	0.207594	0.433989	0.142755	-169795.034761	5	20	deam	GP	2	ngsrelateWithRealFreq
childD	founder0	99408	0.537046	0.458810	0.004144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233549	0.000000	0.000000	0.116775	0.000000	0.000000	0.004144	0.000000	0.004144	0.233549	-0.000000	-171549.452756	78	-1	1.000000	3.321392e-01,1.682865e-01,2.173549e-02,1.686121e-01,1.821673e-01,4.487065e-02,1.978628e-02,4.550328e-02,1.689911e-02	0.227932	0.388587	0.125218	-177574.245543	5	20	deam	GP	2	ngsrelateWithRealFreq
childD	founder1	99408	0.535013	0.459910	0.005071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.235032	0.000006	0.000006	0.117519	0.000006	0.000006	0.005071	0.000006	0.005076	0.235032	0.000000	-171376.947771	86	-1	1.000000	3.355822e-01,1.665491e-01,2.002812e-02,1.703718e-01,1.828319e-01,4.244847e-02,2.182885e-02,4.566766e-02,1.469192e-02	0.228937	0.391592	0.125355	-176568.158737	5	20	deam	GP	2	ngsrelateWithRealFreq
childE	founder0	99407	0.528964	0.468156	0.002875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.236958	0.000006	0.000006	0.118482	0.000005	0.000005	0.002875	0.000005	0.002880	0.236958	0.000000	-170986.984840	114	-1	0.999990	3.357102e-01,1.739725e-01,2.340301e-02,1.677463e-01,1.835618e-01,4.627115e-02,1.708494e-02,3.841838e-02,1.383172e-02	0.220569	0.393153	0.129278	-175516.667750	5	20	deam	GP	2	ngsrelateWithRealFreq
childE	founder1	99407	0.534689	0.465084	0.000220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.232768	0.000007	0.000007	0.116387	0.000006	0.000006	0.000221	0.000006	0.000227	0.232769	0.000000	-170937.439517	178	-1	0.999990	3.376064e-01,1.741011e-01,2.137946e-02,1.708014e-01,1.825511e-01,4.422316e-02,1.938485e-02,3.838777e-02,1.156470e-02	0.223304	0.389835	0.127455	-174628.657051	5	20	deam	GP	2	ngsrelateWithRealFreq
childF	founder0	99408	0.533519	0.466388	0.000087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.233288	0.000007	0.000007	0.116647	0.000007	0.000007	0.000087	0.000007	0.000094	0.233288	0.000000	-170990.636913	154	-1	1.000000	3.351936e-01,1.736829e-01,2.257591e-02,1.670229e-01,1.816956e-01,4.651204e-02,1.831632e-02,4.058427e-02,1.441639e-02	0.225059	0.387663	0.126279	-176167.284677	5	20	deam	GP	2	ngsrelateWithRealFreq
childF	founder1	99408	0.541077	0.458776	0.000148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229536	0.000000	0.000000	0.114768	0.000000	0.000000	0.000148	0.000000	0.000148	0.229536	-0.000000	-170939.278008	86	-1	1.000000	3.366749e-01,1.739975e-01,2.078151e-02,1.709456e-01,1.806406e-01,4.364262e-02,2.016875e-02,4.040774e-02,1.274081e-02	0.226695	0.384388	0.124944	-175273.437845	5	20	deam	GP	2	ngsrelateWithRealFreq
childG	founder1	99408	0.522137	0.476538	0.001325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.239594	0.000000	0.000000	0.119797	0.000000	0.000000	0.001325	0.000000	0.001325	0.239594	0.000000	-171562.167626	82	-1	1.000000	3.357185e-01,1.654769e-01,1.889137e-02,1.699499e-01,1.811242e-01,4.261211e-02,2.211827e-02,4.844315e-02,1.566561e-02	0.226417	0.387438	0.125651	-177002.121183	5	20	deam	GP	2	ngsrelateWithRealFreq
childG	founder2	99408	0.518845	0.480059	0.001023	0.000015	0.000059	0.000000	0.000000	0.000000	0.000000	0.241096	0.000000	0.000073	0.120555	0.000000	0.000029	0.001023	0.000000	0.001023	0.241118	-0.000007	-172388.820902	126	-1	1.000000	3.296705e-01,1.667859e-01,2.362867e-02,1.601418e-01,1.802601e-01,5.328252e-02,1.828666e-02,4.686629e-02,2.107764e-02	0.232527	0.384357	0.122435	-179903.941211	5	20	deam	GP	2	ngsrelateWithRealFreq
childH	founder4	99408	0.423696	0.467608	0.000231	0.000000	0.000000	0.108464	0.000001	0.000000	0.000000	0.234036	0.108465	0.000000	0.117018	0.000000	0.000000	0.000231	0.000000	0.000231	0.288268	0.054232	-174219.868389	102	-1	1.000000	3.490278e-01,1.863762e-01,2.612503e-02,1.396200e-01,1.608204e-01,4.690615e-02,2.864865e-02,4.686338e-02,1.561240e-02	0.340589	0.338898	0.069156	-178771.986716	5	20	deam	GP	2	ngsrelateWithRealFreq
childB	childI	98534	0.161724	0.496039	0.116392	0.116610	0.109235	0.000000	0.000000	0.000000	0.000000	0.446338	0.000000	0.225845	0.236823	0.000000	0.054618	0.116392	0.000000	0.116392	0.531951	-0.058305	-173943.589696	90	-1	0.992536	4.065712e-01,1.007383e-01,2.226319e-02,1.632481e-01,1.729028e-01,6.620448e-02,1.173794e-02,2.929716e-02,2.703681e-02	0.196649	0.439409	0.148733	-175872.959244	10	2	deam	GP	2	ngsrelateWithRealFreq
childD	founder0	98594	0.545519	0.447958	0.006522	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.230501	0.000001	0.000001	0.115251	0.000000	0.000000	0.006522	0.000000	0.006522	0.230502	0.000000	-176607.695303	42	-1	0.993140	3.257846e-01,1.695106e-01,2.140811e-02,1.705533e-01,1.877485e-01,4.456223e-02,1.928541e-02,4.481650e-02,1.633071e-02	0.216745	0.399349	0.132136	-181997.564674	11	2	deam	GP	2	ngsrelateWithRealFreq
childD	founder1	98584	0.541517	0.454404	0.004075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.231281	0.000004	0.000004	0.115643	0.000004	0.000004	0.004075	0.000004	0.004079	0.231281	-0.000000	-176308.286368	138	-1	0.993040	3.282010e-01,1.686958e-01,1.962676e-02,1.727492e-01,1.881311e-01,4.202764e-02,2.128937e-02,4.519938e-02,1.407975e-02	0.217487	0.400630	0.132059	-180940.776671	11	2	deam	GP	2	ngsrelateWithRealFreq
childE	founder0	98592	0.539504	0.456800	0.003691	0.000000	0.000000	0.000000	0.000000	0.000001	0.000004	0.232095	0.000005	0.000005	0.116050	0.000004	0.000004	0.003692	0.000004	0.003696	0.232096	0.000000	-176362.773096	111	-1	0.993120	3.284913e-01,1.749499e-01,2.304740e-02,1.702536e-01,1.886516e-01,4.573682e-02,1.680732e-02,3.854654e-02,1.351551e-02	0.211261	0.401949	0.135032	-180504.284982	10	2	deam	GP	2	ngsrelateWithRealFreq
childE	founder1	98584	0.542994	0.456841	0.000161	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.228582	0.000004	0.000004	0.114291	0.000000	0.000000	0.000165	0.000000	0.000165	0.228585	0.000000	-176173.793347	62	-1	0.993040	3.294043e-01,1.765276e-01,2.027358e-02,1.734457e-01,1.874471e-01,4.415860e-02,1.909362e-02,3.843356e-02,1.121595e-02	0.210018	0.397190	0.134635	-179519.206823	11	2	deam	GP	2	ngsrelateWithRealFreq
childF	founder0	98606	0.540484	0.459097	0.000419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229967	0.000000	0.000000	0.114984	0.000000	0.000000	0.000419	0.000000	0.000419	0.229967	0.000000	-176046.105348	114	-1	0.993261	3.277472e-01,1.759238e-01,2.163396e-02,1.696407e-01,1.858010e-01,4.614034e-02,1.827189e-02,4.033119e-02,1.450992e-02	0.214777	0.393695	0.131887	-180726.073131	10	2	deam	GP	2	ngsrelateWithRealFreq
childF	founder1	98593	0.548681	0.451259	0.000054	0.000001	0.000001	0.000001	0.000000	0.000000	0.000004	0.225688	0.000005	0.000006	0.112846	0.000004	0.000004	0.000054	0.000004	0.000058	0.225689	-0.000000	-175863.968682	78	-1	0.993130	3.287594e-01,1.762884e-01,2.003516e-02,1.735818e-01,1.852673e-01,4.314443e-02,1.961158e-02,4.090433e-02,1.240751e-02	0.213997	0.391218	0.131734	-179727.905355	10	2	deam	GP	2	ngsrelateWithRealFreq
childG	founder1	98588	0.529641	0.465836	0.004521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.237440	0.000001	0.000002	0.118720	0.000001	0.000001	0.004521	0.000001	0.004522	0.237441	-0.000000	-176058.243938	82	-1	0.993080	3.285712e-01,1.684033e-01,1.812809e-02,1.720187e-01,1.861522e-01,4.186519e-02,2.149849e-02,4.762089e-02,1.574193e-02	0.212872	0.396461	0.133255	-181021.498447	10	2	deam	GP	2	ngsrelateWithRealFreq
childG	founder2	98565	0.529254	0.464625	0.006116	0.000000	0.000001	0.000000	0.000000	0.000001	0.000002	0.238431	0.000004	0.000004	0.119217	0.000002	0.000002	0.006117	0.000002	0.006119	0.238433	0.000000	-176932.044485	70	-1	0.992848	3.231192e-01,1.683779e-01,2.362196e-02,1.614381e-01,1.862377e-01,5.241673e-02,1.760686e-02,4.675354e-02,2.042801e-02	0.221377	0.396069	0.129488	-183713.654316	10	2	deam	GP	2	ngsrelateWithRealFreq
childH	founder4	98591	0.449639	0.455171	0.001266	0.000000	0.000000	0.093921	0.000003	0.000000	0.000001	0.228854	0.093924	0.000001	0.114428	0.000002	0.000001	0.001266	0.000001	0.001267	0.275815	0.046961	-178873.907220	110	-1	0.993110	3.414870e-01,1.886361e-01,2.522541e-02,1.416498e-01,1.662304e-01,4.702019e-02,2.822701e-02,4.606104e-02,1.546304e-02	0.321556	0.348623	0.078491	-183050.199992	10	2	deam	GP	2	ngsrelateWithRealFreq
childB	childI	99409	0.141618	0.500100	0.120285	0.126257	0.111739	0.000000	0.000000	0.000000	0.000000	0.454139	0.000001	0.237997	0.241037	0.000001	0.055870	0.120285	0.000000	0.120285	0.545203	-0.063128	-168402.023016	162	-1	0.999970	4.142882e-01,9.773302e-02,2.299190e-02,1.611042e-01,1.692104e-01,6.572833e-02,1.185481e-02,2.956806e-02,2.752106e-02	0.205937	0.435010	0.143696	-170559.605729	5	10	deam	GP	2	ngsrelateWithRealFreq
childD	founder0	99408	0.536010	0.460199	0.003769	0.000000	0.000000	0.000000	0.000004	0.000009	0.000010	0.233881	0.000023	0.000019	0.116946	0.000011	0.000010	0.003778	0.000010	0.003788	0.233891	0.000000	-172023.120450	74	-1	0.999960	3.313989e-01,1.685017e-01,2.173246e-02,1.687876e-01,1.828042e-01,4.482996e-02,1.952547e-02,4.554409e-02,1.687568e-02	0.225695	0.389840	0.126424	-178050.304893	6	10	deam	GP	2	ngsrelateWithRealFreq
childD	founder1	99408	0.535413	0.459508	0.005075	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.234829	0.000005	0.000005	0.117415	0.000001	0.000001	0.005079	0.000001	0.005079	0.234833	0.000000	-171888.773628	58	-1	0.999960	3.349612e-01,1.667199e-01,1.993811e-02,1.705539e-01,1.834788e-01,4.238869e-02,2.179964e-02,4.556794e-02,1.459183e-02	0.227480	0.392915	0.126237	-177060.630451	5	10	deam	GP	2	ngsrelateWithRealFreq
childE	founder0	99409	0.528037	0.469128	0.002830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.237399	0.000005	0.000004	0.118701	0.000004	0.000004	0.002830	0.000004	0.002835	0.237399	0.000000	-171562.215912	90	-1	0.999970	3.349369e-01,1.739121e-01,2.323404e-02,1.677443e-01,1.841956e-01,4.632145e-02,1.703845e-02,3.873083e-02,1.388643e-02	0.218640	0.394439	0.130362	-176144.277101	5	10	deam	GP	2	ngsrelateWithRealFreq
childE	founder1	99409	0.535375	0.464168	0.000457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232541	0.000000	0.000000	0.116270	0.000000	0.000000	0.000457	0.000000	0.000457	0.232541	0.000000	-171552.655510	98	-1	0.999970	3.368167e-01,1.740194e-01,2.125871e-02,1.710697e-01,1.831089e-01,4.406191e-02,1.942513e-02,3.864558e-02,1.159406e-02	0.222184	0.390857	0.128135	-175279.896251	5	10	deam	GP	2	ngsrelateWithRealFreq
childF	founder0	99409	0.533557	0.466256	0.000183	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.233312	0.000003	0.000003	0.116656	0.000000	0.000000	0.000186	0.000000	0.000186	0.233315	0.000000	-171551.350832	94	-1	0.999970	3.344330e-01,1.737646e-01,2.256407e-02,1.671584e-01,1.824880e-01,4.664392e-02,1.814164e-02,4.057512e-02,1.423122e-02	0.223060	0.389227	0.127442	-176709.401733	5	10	deam	GP	2	ngsrelateWithRealFreq
childF	founder1	99409	0.541700	0.458094	0.000200	0.000000	0.000000	0.000000	0.000000	0.000002	0.000004	0.229251	0.000006	0.000006	0.114628	0.000004	0.000004	0.000202	0.000004	0.000206	0.229253	0.000000	-171530.852275	90	-1	0.999970	3.358362e-01,1.741409e-01,2.075662e-02,1.714342e-01,1.814149e-01,4.348003e-02,2.003526e-02,4.021978e-02,1.268210e-02	0.224854	0.385934	0.126033	-175829.231176	5	10	deam	GP	2	ngsrelateWithRealFreq
childG	founder1	99407	0.522597	0.476271	0.001132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.239268	0.000000	0.000000	0.119634	0.000000	0.000000	0.001132	0.000000	0.001132	0.239268	0.000000	-172073.711704	130	-1	0.999950	3.348870e-01,1.656433e-01,1.887744e-02,1.704677e-01,1.817399e-01,4.245014e-02,2.195705e-02,4.838789e-02,1.558953e-02	0.224687	0.388513	0.126603	-177497.687092	5	10	deam	GP	2	ngsrelateWithRealFreq
childG	founder2	99410	0.519963	0.478580	0.001413	0.000001	0.000025	0.000000	0.000000	0.000014	0.000004	0.240725	0.000018	0.000043	0.120368	0.000004	0.000016	0.001427	0.000004	0.001431	0.240746	-0.000000	-172954.274738	74	-1	0.999980	3.288133e-01,1.670001e-01,2.357401e-02,1.605128e-01,1.810157e-01,5.314632e-02,1.816334e-02,4.684224e-02,2.093215e-02	0.230573	0.385765	0.123543	-180447.440891	6	10	deam	GP	2	ngsrelateWithRealFreq
childH	founder4	99410	0.424846	0.467970	0.000208	0.000000	0.000000	0.106974	0.000002	0.000000	0.000000	0.234194	0.106976	0.000000	0.117097	0.000001	0.000000	0.000208	0.000000	0.000208	0.287682	0.053487	-174852.286761	106	-1	0.999980	3.483338e-01,1.864083e-01,2.596932e-02,1.398030e-01,1.613236e-01,4.693403e-02,2.850682e-02,4.709467e-02,1.562636e-02	0.337682	0.339832	0.070497	-179430.728312	5	10	deam	GP	2	ngsrelateWithRealFreq
