a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childB	founder0	99403	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500016	0.0	0.0	0.250008	0.0	0.0	3.2e-05	0.0	3.2e-05	0.500016	0.0	-164876.136993	122	-164876.173668	0.99999	3.811894e-01,1.503244e-01,5.473086e-08,1.347938e-01,2.023210e-01,6.306140e-02,1.171209e-07,4.852030e-02,1.978946e-02	1e-06	0.51001	0.252477	-168754.380228	13	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99399	0.000518	0.999402	4.6e-05	2.9e-05	0.0	4e-06	0.0	0.0	0.0	0.499747	4e-06	2.9e-05	0.249874	0.0	0.0	4.6e-05	0.0	4.6e-05	0.499764	-1.3e-05	-164763.560139	94	-1.0	0.99995	3.813182e-01,1.499951e-01,5.393425e-05,1.425294e-01,2.010257e-01,5.666923e-02,1.019869e-07,4.903883e-02,1.936956e-02	0.000269	0.504726	0.251058	-168003.372696	13	4	deam	PO	1	ngsrelateWithRealFreq	0.00045754562614016425
childC	childG	99396	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500065	1e-06	1e-06	0.250032	0.0	0.0	0.000131	0.0	0.000131	0.500066	0.0	-165177.580527	167	-165177.658527	0.99992	3.785422e-01,1.426714e-01,1.191911e-06,1.380795e-01,2.011474e-01,5.970328e-02,3.464896e-07,5.452630e-02,2.532845e-02	8e-06	0.509257	0.25229	-170265.28159	13	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	99394	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500029	0.0	0.0	0.250015	0.0	0.0	5.9e-05	0.0	5.9e-05	0.500029	-0.0	-164699.794601	126	-164699.845349	0.999899	3.804356e-01,1.408031e-01,4.893633e-07,1.434765e-01,2.016755e-01,5.379962e-02,1.693555e-07,5.748802e-02,2.232096e-02	3e-06	0.509838	0.252434	-169132.17231	14	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99396	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50002	0.0	1.3e-05	0.250012	0.0	6e-06	3.5e-05	0.0	3.5e-05	0.500024	-0.0	-165575.298357	126	-165575.344036	0.99992	3.751623e-01,1.460888e-01,1.137995e-07,1.298986e-01,1.999901e-01,6.902574e-02,1.840045e-07,5.247448e-02,2.735963e-02	1e-06	0.503135	0.250781	-171453.293925	14	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500035	1e-06	1e-06	0.250018	0.0	0.0	7.2e-05	0.0	7.2e-05	0.500036	0.0	-165768.794806	142	-165768.843747	0.999909	3.714844e-01,1.465280e-01,4.398387e-07,1.266763e-01,2.036407e-01,7.064237e-02,6.961003e-07,5.336293e-02,2.766417e-02	6e-06	0.512677	0.253127	-171824.575155	13	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	99400	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500046	0.0	0.0	0.250023	0.0	0.0	9.2e-05	0.0	9.2e-05	0.500046	0.0	-165186.6021	150	-165186.647571	0.99996	3.805588e-01,1.478334e-01,1.209802e-07,1.320647e-01,2.036417e-01,6.661161e-02,6.243649e-08,4.777519e-02,2.151438e-02	1e-06	0.516483	0.254054	-169312.572206	13	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500046	0.0	0.0	0.250023	0.0	0.0	9.3e-05	0.0	9.3e-05	0.500047	0.0	-165147.988995	130	-165148.055388	0.999909	3.807803e-01,1.462004e-01,5.747271e-08,1.317998e-01,2.023127e-01,6.612787e-02,2.313419e-08,5.088512e-02,2.189380e-02	0.0	0.512167	0.253005	-169740.905813	13	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500107	0.0	0.0	0.250054	0.0	0.0	0.000216	0.0	0.000216	0.500108	-0.0	-165878.192796	166	-165878.254035	0.999909	3.714995e-01,1.451624e-01,4.317703e-08,1.283657e-01,2.028773e-01,6.706485e-02,3.497293e-08,5.522392e-02,2.980629e-02	0.0	0.512553	0.253099	-172253.965676	14	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	89682	0.024459	0.97553	1e-05	0.0	0.0	0.0	0.0	2e-06	0.0	0.487774	2e-06	2e-06	0.243887	0.0	0.0	1.1e-05	0.0	1.1e-05	0.487776	-0.0	-145361.032215	110	-1.0	0.905495	3.750425e-01,1.529173e-01,2.701789e-05,1.410401e-01,2.032923e-01,5.815587e-02,4.901889e-07,4.867004e-02,2.085439e-02	0.000135	0.507203	0.251728	-148242.697172	46	1	deam	PO	1	ngsrelateWithRealFreq	0.019975181943268167
childA	childH	89507	0.003008	0.793307	0.10544	0.0036	0.094645	0.0	0.0	1e-06	0.0	0.573077	1e-06	0.098245	0.298369	0.0	0.047322	0.105441	0.0	0.105441	0.598538	-0.0018	-143072.532904	178	-1.0	0.903728	4.175882e-01,1.098029e-01,5.650648e-04,1.392827e-01,2.023432e-01,6.047780e-02,2.539768e-05,4.044937e-02,2.946544e-02	0.002918	0.577129	0.266546	-144760.788287	35	1	deam	PO	1	ngsrelateWithRealFreq	0.13397591563784889
childA	founder0	89629	0.01825	0.981694	5.3e-05	0.0	0.0	0.0	0.0	3e-06	0.0	0.4909	3e-06	3e-06	0.24545	0.0	0.0	5.6e-05	0.0	5.6e-05	0.490903	0.0	-144686.949085	114	-1.0	0.90496	3.781606e-01,1.490787e-01,6.128021e-06,1.363086e-01,2.061181e-01,6.105342e-02,4.312349e-05,4.975381e-02,1.947745e-02	0.000239	0.52018	0.254839	-147577.296146	42	1	deam	PO	1	ngsrelateWithRealFreq	0.014923973387361263
childA	founder1	89507	0.018507	0.981489	1e-06	0.0	0.0	0.0	0.0	3e-06	0.0	0.490745	3e-06	3e-06	0.245373	0.0	0.0	4e-06	0.0	4e-06	0.490748	-0.0	-144821.301608	90	-1.0	0.903728	3.774293e-01,1.508861e-01,2.614423e-05,1.432159e-01,2.015478e-01,5.692887e-02,4.001868e-06,5.068870e-02,1.927316e-02	0.00015	0.501675	0.250353	-147349.965531	34	1	deam	PO	1	ngsrelateWithRealFreq	0.015112535315646655
childB	childE	89650	0.025752	0.97424	5e-06	0.0	0.0	0.0	0.0	3e-06	0.0	0.487125	3e-06	3e-06	0.243563	0.0	0.0	8e-06	0.0	8e-06	0.487128	0.0	-145010.917536	98	-1.0	0.905172	3.795011e-01,1.512944e-01,6.361289e-05,1.472300e-01,2.033716e-01,5.068206e-02,1.292890e-05,5.134680e-02,1.649743e-02	0.000376	0.50763	0.251727	-146773.928859	42	1	deam	PO	1	ngsrelateWithRealFreq	0.02102968639011687
childB	childF	89624	0.030429	0.969542	2.5e-05	0.0	0.0	0.0	0.0	5e-06	0.0	0.484796	5e-06	5e-06	0.242398	0.0	0.0	3e-05	0.0	3e-05	0.484801	0.0	-144787.812844	98	-1.0	0.904909	3.798797e-01,1.496615e-01,2.620301e-04,1.442601e-01,2.037708e-01,5.433565e-02,1.053957e-04,5.050140e-02,1.722336e-02	0.001803	0.510542	0.251812	-146960.914602	45	1	deam	PO	1	ngsrelateWithRealFreq	0.02485702067156614
childB	founder0	89600	0.017267	0.982707	2e-05	0.0	0.0	0.0	0.0	6e-06	0.0	0.491374	6e-06	6e-06	0.245687	0.0	0.0	2.6e-05	0.0	2.6e-05	0.49138	0.0	-144642.861054	98	-1.0	0.904667	3.783867e-01,1.517893e-01,4.829536e-06,1.362996e-01,2.042322e-01,6.118776e-02,9.014365e-05,4.833447e-02,1.967489e-02	0.000465	0.513525	0.25313	-147336.54861	47	1	deam	PO	1	ngsrelateWithRealFreq	0.01410906963623045
childB	founder1	89488	0.0125	0.987498	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	0.493749	2e-06	2e-06	0.246874	0.0	0.0	2e-06	0.0	2e-06	0.493751	0.0	-144703.913169	126	-1.0	0.903536	3.784684e-01,1.514705e-01,4.099169e-06,1.426422e-01,2.012990e-01,5.752737e-02,9.637228e-07,4.931950e-02,1.926796e-02	2.5e-05	0.502037	0.250497	-146993.753546	34	1	deam	PO	1	ngsrelateWithRealFreq	0.01020702379083476
childC	childG	89710	0.006748	0.993246	1e-06	0.0	0.0	0.0	0.0	5e-06	0.0	0.496624	5e-06	5e-06	0.248312	0.0	0.0	6e-06	0.0	6e-06	0.496629	-0.0	-145145.467295	130	-1.0	0.905777	3.763173e-01,1.441055e-01,2.733468e-05,1.399939e-01,2.002069e-01,5.918278e-02,5.525909e-06,5.512711e-02,2.503363e-02	0.000164	0.502474	0.250545	-148907.05519	46	1	deam	PO	1	ngsrelateWithRealFreq	0.005512168992329623
childC	founder1	89582	0.020496	0.979484	1.4e-05	0.0	0.0	0.0	0.0	6e-06	0.0	0.489756	6e-06	6e-06	0.244878	0.0	0.0	1.9e-05	0.0	1.9e-05	0.489762	-0.0	-144991.092599	90	-1.0	0.904485	3.761701e-01,1.443012e-01,2.542674e-04,1.452063e-01,2.009415e-01,5.377223e-02,1.202152e-06,5.732949e-02,2.202377e-02	0.001271	0.50127	0.24976	-148190.83339	46	1	deam	PO	1	ngsrelateWithRealFreq	0.016743082830430793
childC	founder2	89723	0.011092	0.988902	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	0.494451	6e-06	6e-06	0.247226	0.0	0.0	7e-06	0.0	7e-06	0.494458	0.0	-145466.477112	94	-1.0	0.905909	3.719548e-01,1.494573e-01,4.965115e-06,1.313949e-01,1.991997e-01,6.863686e-02,6.687744e-05,5.271193e-02,2.657269e-02	0.000361	0.495186	0.248633	-149823.472693	34	1	deam	PO	1	ngsrelateWithRealFreq	0.009059029896554435
childD	founder3	89708	0.008408	0.991517	6.8e-05	0.0	0.0	0.0	0.0	7e-06	0.0	0.495827	7e-06	7e-06	0.247913	0.0	0.0	7.5e-05	0.0	7.5e-05	0.495834	-0.0	-145907.945554	118	-1.0	0.905757	3.694182e-01,1.460992e-01,1.942494e-04,1.278955e-01,2.065831e-01,6.987309e-02,2.331492e-07,5.269313e-02,2.724335e-02	0.000941	0.520681	0.254646	-150418.404145	42	1	deam	PO	1	ngsrelateWithRealFreq	0.006895901608926864
childE	founder4	89742	0.002639	0.997359	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.49868	1e-06	1e-06	0.24934	0.0	0.0	1e-06	0.0	1e-06	0.498681	-0.0	-144759.765079	122	-1.0	0.9061	3.787322e-01,1.497645e-01,1.066417e-06,1.331898e-01,2.044875e-01,6.651025e-02,1.383046e-05,4.679721e-02,2.050361e-02	7.3e-05	0.516022	0.25391	-147728.224226	42	1	deam	PO	1	ngsrelateWithRealFreq	0.002155551128288697
childF	founder4	89706	0.009158	0.990828	7e-06	0.0	0.0	0.0	0.0	8e-06	0.0	0.495421	8e-06	8e-06	0.24771	0.0	0.0	1.4e-05	0.0	1.4e-05	0.495428	-0.0	-144515.133709	98	-1.0	0.905737	3.781082e-01,1.475870e-01,2.585903e-05,1.338836e-01,2.030743e-01,6.516151e-02,1.319597e-05,5.004220e-02,2.210409e-02	0.000192	0.511892	0.252853	-147909.940279	35	1	deam	PO	1	ngsrelateWithRealFreq	0.007483194438206168
childG	founder5	89602	0.010562	0.989378	5.2e-05	0.0	0.0	0.0	0.0	8e-06	0.0	0.494741	8e-06	8e-06	0.247371	0.0	0.0	6e-05	0.0	6e-05	0.494749	0.0	-145982.309779	94	-1.0	0.904687	3.707563e-01,1.455296e-01,8.596679e-06,1.313458e-01,2.022532e-01,6.594578e-02,5.358141e-05,5.454576e-02,2.956149e-02	0.000307	0.508904	0.252071	-150693.155371	47	1	deam	PO	1	ngsrelateWithRealFreq	0.008648418583764327
childA	childD	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50001	0.0	3.8e-05	0.25001	0.0	1.9e-05	1e-06	0.0	1e-06	0.500019	-0.0	-159657.069355	102	-159657.110713	1.0	3.831429e-01,1.490977e-01,7.572679e-11,1.390195e-01,1.962741e-01,6.071091e-02,4.378750e-11,5.027640e-02,2.147850e-02	0.0	0.491786	0.24793	-163858.124405	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childH	99408	0.0	0.778211	0.113501	0.0	0.108278	0.0	9e-06	0.0	0.0	0.583822	9e-06	0.108278	0.305447	5e-06	0.054139	0.113501	0.0	0.113501	0.610894	0.0	-156944.143206	142	-1.0	1.0	4.260394e-01,1.062049e-01,2.316191e-10,1.354982e-01,1.986906e-01,6.181215e-02,3.121153e-11,4.244154e-02,2.931316e-02	0.0	0.574322	0.267295	-159391.493556	5	20	deam	PO	1	ngsrelateWithRealFreq	0.14384347687909477
childA	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	0.0	0.0	0.250001	0.0	0.0	9e-06	0.0	9e-06	0.500002	0.0	-159225.388522	138	-159225.430443	1.0	3.863561e-01,1.458834e-01,8.368577e-10,1.341852e-01,1.991228e-01,6.269734e-02,5.632278e-10,5.094385e-02,2.081118e-02	0.0	0.50576	0.251432	-163547.148642	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500018	0.0	6e-06	0.250009	0.0	3e-06	3.3e-05	0.0	3.3e-05	0.500019	0.0	-159310.917926	126	-159310.972978	1.0	3.865430e-01,1.456963e-01,2.369232e-10,1.412444e-01,1.976591e-01,5.710222e-02,1.193650e-10,5.168777e-02,2.006720e-02	0.0	0.499479	0.24987	-163039.744162	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500018	0.0	0.0	0.250009	0.0	0.0	3.7e-05	0.0	3.7e-05	0.500018	-0.0	-159074.541163	146	-159074.59076	0.99999	3.890178e-01,1.466659e-01,1.648605e-10,1.440686e-01,1.988701e-01,5.226109e-02,1.639484e-10,5.204021e-02,1.707637e-02	0.0	0.503423	0.250853	-161722.719513	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500019	0.0	1e-06	0.25001	0.0	0.0	3.8e-05	0.0	3.8e-05	0.50002	-0.0	-159110.737198	142	-159110.782078	1.0	3.889397e-01,1.467392e-01,1.562728e-11,1.425163e-01,1.975556e-01,5.513285e-02,4.649050e-13,5.093131e-02,1.818496e-02	0.0	0.499736	0.249934	-162171.771783	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	0.0	0.0	0.250001	0.0	0.0	3e-06	0.0	3e-06	0.500001	0.0	-159284.501468	122	-159284.508119	1.0	3.867874e-01,1.488931e-01,1.823580e-10,1.337542e-01,1.982423e-01,6.320795e-02,5.068491e-10,4.881480e-02,2.030027e-02	0.0	0.502299	0.250573	-163240.3204	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500023	0.0	2.3e-05	0.250014	0.0	1.1e-05	3.4e-05	0.0	3.4e-05	0.500028	0.0	-159429.866837	94	-159429.943766	1.0	3.866819e-01,1.490018e-01,1.162787e-09,1.411062e-01,1.966643e-01,5.743008e-02,7.551943e-12,4.937669e-02,1.973896e-02	0.0	0.495482	0.248865	-162772.93211	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500048	3e-06	1e-05	0.250026	1e-06	5e-06	9e-05	0.0	9e-05	0.500051	0.0	-159870.174697	170	-159870.230597	1.0	3.832602e-01,1.414499e-01,1.478249e-11,1.368283e-01,1.968640e-01,6.009830e-02,1.224448e-11,5.536677e-02,2.613258e-02	0.0	0.499981	0.249995	-165127.007805	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500034	2.2e-05	1e-06	0.25002	1.1e-05	0.0	5.6e-05	0.0	5.6e-05	0.50004	-0.0	-159508.38372	170	-159508.455829	1.0	3.851745e-01,1.395369e-01,4.227955e-12,1.426157e-01,1.973715e-01,5.380274e-02,5.385647e-11,5.813203e-02,2.336656e-02	0.0	0.500832	0.250208	-164109.129839	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500041	2e-06	0.000157	0.250041	1e-06	7.9e-05	3e-06	0.0	3e-06	0.500081	0.0	-160262.006217	170	-160262.030315	1.0	3.796859e-01,1.450246e-01,2.403353e-10,1.284136e-01,1.957356e-01,6.964199e-02,1.775786e-10,5.315087e-02,2.834753e-02	0.0	0.493993	0.248489	-166337.907533	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500036	3e-06	4.2e-05	0.250023	1e-06	2.1e-05	5.2e-05	0.0	5.2e-05	0.500048	-0.0	-160498.508735	167	-160498.601231	1.0	3.766483e-01,1.455127e-01,5.440680e-10,1.256449e-01,1.989274e-01,7.107787e-02,1.618332e-11,5.387055e-02,2.831816e-02	0.0	0.502207	0.250551	-166669.725653	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500037	0.0	3e-06	0.250019	0.0	1e-06	7.6e-05	0.0	7.6e-05	0.500038	0.0	-159543.389241	114	-159543.451058	0.99999	3.862508e-01,1.468338e-01,1.489579e-09,1.310441e-01,1.995472e-01,6.698692e-02,7.875743e-10,4.767886e-02,2.165836e-02	0.0	0.508344	0.252069	-163665.448085	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500037	0.0	5.5e-05	0.250025	0.0	2.8e-05	4.7e-05	0.0	4.7e-05	0.500051	0.0	-159488.496549	214	-159488.574278	1.0	3.863969e-01,1.450585e-01,1.068408e-08,1.308999e-01,1.977522e-01,6.657463e-02,1.250437e-08,5.124798e-02,2.206980e-02	0.0	0.502188	0.250546	-164135.1162	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500069	0.0	0.0	0.250034	0.0	0.0	0.000137	0.0	0.000137	0.500069	-0.0	-160491.167747	186	-160491.204248	1.0	3.762459e-01,1.438433e-01,6.269266e-11,1.275886e-01,1.985231e-01,6.756823e-02,4.623049e-11,5.555001e-02,3.068086e-02	0.0	0.503163	0.250788	-167032.413516	5	20	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	98560	0.004071	0.995927	0.0	0.0	0.0	0.0	0.0	3e-06	0.0	0.497964	3e-06	3e-06	0.248982	0.0	0.0	3e-06	0.0	3e-06	0.497966	-0.0	-167452.005989	99	-1.0	0.992798	3.749562e-01,1.517741e-01,1.545192e-05,1.415862e-01,2.010531e-01,6.031812e-02,3.145043e-05,4.975275e-02,2.051263e-02	0.000233	0.4983	0.249472	-171130.523022	27	2	deam	PO	1	ngsrelateWithRealFreq	0.0033247741777951353
childA	childH	98555	0.000971	0.79887	0.106197	1e-06	0.09396	0.0	0.0	0.0	0.0	0.576102	0.0	0.093961	0.299796	0.0	0.04698	0.106197	0.0	0.106197	0.599593	-0.0	-165088.397755	158	-1.0	0.992747	4.171259e-01,1.095113e-01,2.221498e-06,1.379724e-01,2.037460e-01,6.137198e-02,1.224297e-04,4.155350e-02,2.859428e-02	0.000612	0.581245	0.2685	-167282.296657	22	2	deam	PO	1	ngsrelateWithRealFreq	0.1313164403898715
childA	founder0	98574	0.000878	0.999121	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.49956	1e-06	1e-06	0.24978	0.0	0.0	1e-06	0.0	1e-06	0.499562	0.0	-167057.16146	114	-1.0	0.992939	3.784374e-01,1.482543e-01,1.835295e-06,1.370689e-01,2.034635e-01,6.249364e-02,1.708160e-05,5.027288e-02,1.999046e-02	9.3e-05	0.511075	0.252697	-170921.664921	30	2	deam	PO	1	ngsrelateWithRealFreq	0.0007172923625226409
childA	founder1	98564	0.005881	0.994114	3e-06	0.0	0.0	0.0	0.0	2e-06	0.0	0.49706	2e-06	2e-06	0.24853	0.0	0.0	5e-06	0.0	5e-06	0.497062	0.0	-167007.618408	86	-1.0	0.992838	3.781526e-01,1.483193e-01,8.524341e-06,1.438577e-01,2.028388e-01,5.648323e-02,1.014703e-04,5.095699e-02,1.928131e-02	0.000542	0.507443	0.251608	-170318.176663	27	2	deam	PO	1	ngsrelateWithRealFreq	0.004803858379816492
childB	childE	98527	0.006696	0.993291	1.2e-05	0.0	0.0	0.0	0.0	2e-06	0.0	0.496657	2e-06	2e-06	0.248328	0.0	0.0	1.4e-05	0.0	1.4e-05	0.496659	0.0	-167319.91652	82	-1.0	0.992465	3.807259e-01,1.487384e-01,3.340296e-05,1.457483e-01,2.038266e-01,5.266607e-02,1.883596e-04,5.183871e-02,1.623434e-02	0.001088	0.510571	0.252135	-169650.797683	27	2	deam	PO	1	ngsrelateWithRealFreq	0.005472575292614362
childB	childF	98535	0.001759	0.998235	4e-06	0.0	0.0	0.0	0.0	0.0	2e-06	0.499123	2e-06	2e-06	0.249562	2e-06	2e-06	4e-06	2e-06	6e-06	0.499123	-0.0	-166870.84692	142	-1.0	0.992546	3.813745e-01,1.482404e-01,2.252599e-05,1.438019e-01,2.031828e-01,5.525140e-02,5.566675e-06,5.037057e-02,1.775045e-02	0.000138	0.510904	0.252636	-169544.021872	23	2	deam	PO	1	ngsrelateWithRealFreq	0.0014386709144206743
childB	founder0	98546	0.004406	0.995589	3e-06	0.0	0.0	0.0	0.0	0.0	2e-06	0.4978	2e-06	2e-06	0.248901	2e-06	2e-06	3e-06	2e-06	5e-06	0.4978	0.0	-167152.135796	154	-1.0	0.992657	3.792867e-01,1.503884e-01,4.499387e-05,1.364984e-01,2.030394e-01,6.256120e-02,2.749700e-05,4.851222e-02,1.964113e-02	0.000357	0.510107	0.252344	-170738.119871	26	2	deam	PO	1	ngsrelateWithRealFreq	0.003599526172521437
childB	founder1	98536	0.002356	0.997642	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.498821	1e-06	1e-06	0.249411	0.0	0.0	1e-06	0.0	1e-06	0.498822	-0.0	-167093.581719	114	-1.0	0.992556	3.786562e-01,1.507413e-01,3.047064e-05,1.433615e-01,2.021756e-01,5.679114e-02,9.135493e-07,4.913716e-02,1.910573e-02	0.000155	0.50536	0.251265	-170082.969517	22	2	deam	PO	1	ngsrelateWithRealFreq	0.0019244826144533724
childC	childG	98577	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499951	1e-06	1e-06	0.249975	0.0	0.0	1.5e-05	0.0	1.5e-05	0.499951	0.0	-167184.668091	118	-167184.706846	0.992969	3.753626e-01,1.432326e-01,1.653669e-06,1.398816e-01,2.026494e-01,5.960791e-02,3.417421e-06,5.387207e-02,2.538880e-02	2.5e-05	0.510968	0.252701	-171970.885757	26	2	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	98577	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499835	2e-06	2e-06	0.249918	0.0	0.0	3e-06	0.0	3e-06	0.499838	0.0	-167092.896676	150	-167092.93978	0.992969	3.769338e-01,1.418848e-01,8.193033e-06,1.452870e-01,2.029624e-01,5.347885e-02,2.392892e-07,5.694160e-02,2.250318e-02	4.2e-05	0.510468	0.252572	-171213.763264	23	2	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	98554	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499816	2e-06	2e-06	0.249908	0.0	0.0	6e-06	0.0	6e-06	0.499818	0.0	-167756.37442	126	-167756.41607	0.992737	3.722249e-01,1.466795e-01,1.356411e-06,1.301843e-01,2.020763e-01,6.940926e-02,1.537827e-05,5.227122e-02,2.713782e-02	8.3e-05	0.507015	0.251705	-173225.502248	22	2	deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	98596	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500032	1e-06	1e-06	0.250016	0.0	0.0	6.7e-05	0.0	6.7e-05	0.500033	0.0	-168030.219558	106	-168030.265302	0.99316	3.697773e-01,1.472255e-01,1.727993e-07,1.272664e-01,2.044813e-01,7.033047e-02,3.541375e-06,5.345238e-02,2.746288e-02	1.8e-05	0.513413	0.253301	-173616.866358	21	2	deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	98593	0.001195	0.998717	8.3e-05	0.0	0.0	0.0	0.0	5e-06	0.0	0.499441	5e-06	5e-06	0.249721	0.0	0.0	8.8e-05	0.0	8.8e-05	0.499447	0.0	-167635.266299	98	-1.0	0.99313	3.777344e-01,1.487391e-01,6.531971e-06,1.333155e-01,2.047548e-01,6.631853e-02,6.061975e-05,4.740576e-02,2.166479e-02	0.000328	0.517259	0.254096	-171453.527814	23	2	deam	PO	1	ngsrelateWithRealFreq	0.001013410578196236
childF	founder4	98605	0.003927	0.996037	3.1e-05	0.0	0.0	0.0	0.0	4e-06	0.0	0.49805	4e-06	4e-06	0.249025	0.0	0.0	3.6e-05	0.0	3.6e-05	0.498054	-0.0	-167441.981893	79	-1.0	0.993251	3.780063e-01,1.471078e-01,1.029526e-04,1.332719e-01,2.023219e-01,6.607189e-02,1.663449e-05,5.150328e-02,2.159731e-02	0.000591	0.508251	0.251786	-171706.190692	27	2	deam	PO	1	ngsrelateWithRealFreq	0.003221162264359476
childG	founder5	98544	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499817	7e-06	7e-06	0.249909	0.0	0.0	4.5e-05	0.0	4.5e-05	0.499824	-0.0	-167961.627407	98	-167961.648052	0.992637	3.686506e-01,1.464051e-01,8.383577e-06,1.297101e-01,2.033927e-01,6.699112e-02,1.016021e-05,5.488017e-02,2.995158e-02	9.1e-05	0.51103	0.252687	-173984.86736	27	2	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50001	0.0	3.9e-05	0.25001	0.0	1.9e-05	4e-06	0.0	4e-06	0.50002	-0.0	-160200.383419	82	-160200.459933	0.99998	3.825607e-01,1.492707e-01,1.675423e-09,1.391002e-01,1.970020e-01,6.068130e-02,2.759208e-08,5.008521e-02,2.129991e-02	0.0	0.493569	0.248382	-164379.551673	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
