a	FID2	b	RT	EZ	J9	J8	J7	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program	RMSE
childH	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.6842	0.0	0.8774	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childH	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.685235	0.0	0.8257	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childH	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.684476	0.0	0.9703	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.678617	0.0	0.8505	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.679299	0.0	0.7522	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.681177	0.0	0.6179	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.680548	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.68028	0.0	0.7155	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.678856	0.0	0.8598	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.679779	0.0	0.7155	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.679765	0.0	0.6446	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.680177	0.0	0.99	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.679715	0.0	0.8598	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.681368	0.0	0.5591	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.681004	0.0	0.7611	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.68008	0.0	0.932	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.680172	0.0	0.6446	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.679629	0.0	0.6048	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.680372	0.0	0.8091	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.680079	0.0	0.7009	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.679568	0.0	0.7009	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.680046	0.0	0.7838	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.679728	0.0	0.8598	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.678196	0.0	0.6864	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.679793	0.0	0.7155	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.679586	0.0	0.7928	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.680758	0.0	0.6179	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.67865	0.0	0.7611	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.680464	0.0	0.7304	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
childI	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.680978	0.0	0.7304	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.691528	0.0006	1.2614	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.688749	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.690283	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.691224	0.0001	1.1758	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.690732	0.0962	1.6533	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.69065	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.691742	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.689744	0.0	1.0515	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.689552	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.691356	0.073	1.6184	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.68901	0.0013	1.3023	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.690771	0.0	0.9703	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.690783	0.0	1.0101	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.690698	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.690505	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.690201	0.0	1.0101	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.689919	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.690507	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.690824	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.691145	0.025	1.5063	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.691023	0.0284	1.519	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.690313	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.68962	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.68998	0.0	1.0842	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.69109	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.689534	0.0	1.0	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689926	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.689393	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder0	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.690029	0.0	1.0101	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.691173	0.0	1.129	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.690312	0.0	0.9135	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.691284	0.0199	1.4875	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.690986	0.1971	1.7639	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.689747	0.0092	1.4268	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.68913	0.0199	1.4875	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.69128	0.0119	1.4444	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.689886	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.691024	0.0	1.1398	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.689781	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.69208	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.691493	0.0	1.0306	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.689976	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.690795	0.0	1.0515	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.690593	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.691139	0.0025	1.3412	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.69054	0.0	1.0101	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688406	0.0	0.9703	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.691795	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.690646	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.691698	0.0	1.1398	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.690249	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.69239	0.0001	1.1868	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.691674	0.0	1.0515	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.690671	0.0001	1.1868	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.691177	0.0	1.1398	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.69003	0.0	0.9135	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder10	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.690449	0.0025	1.3412	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.689933	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.690921	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.69151	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.689719	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.690244	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.690801	0.1971	1.7639	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.690897	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.690525	0.0137	1.4568	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.690006	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.692012	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.690766	0.0001	1.1868	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.691864	0.0	1.0515	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.691978	0.0	1.1398	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.690684	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.690978	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.690477	0.0284	1.519	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.689028	0.0	0.9703	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.69064	0.0	1.0515	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.688819	0.0092	1.4268	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.689156	0.0	0.9223	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688924	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689591	0.0003	1.236	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.690972	0.0	0.9703	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.69042	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.690319	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.691171	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder11	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.69056	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.690727	0.0013	1.3023	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.689947	0.0	1.0101	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.688731	0.0199	1.4875	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.691963	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.693964	0.0	0.951	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.690032	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.690139	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.690134	0.0052	1.3855	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.692842	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.688897	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.690206	0.0039	1.369	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.69184	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.690183	0.0003	1.236	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.691123	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689931	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.691579	0.0006	1.2614	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.690042	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.689729	0.0	1.0306	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.691113	0.0	1.1398	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.690421	0.0	0.951	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689409	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.689948	0.0025	1.3412	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.690019	0.0006	1.2614	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689624	0.0	0.9703	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.691371	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder12	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.692417	0.0039	1.369	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.691671	0.0003	1.2247	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.689386	0.0006	1.2614	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.69221	0.0016	1.314	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.691918	0.0005	1.25	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.690407	0.0039	1.369	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.689086	0.0006	1.2614	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.689385	0.0001	1.1868	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.691983	0.0	0.99	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.691497	0.0	0.951	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.690757	0.0061	1.3976	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.689947	0.0	1.0842	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.689914	0.0003	1.236	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.690816	0.0	1.1064	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.691102	0.0006	1.2614	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.693661	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.690406	0.0001	1.1868	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.690803	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.692505	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.68967	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.692522	0.0025	1.3412	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.692418	0.0003	1.236	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.690853	0.0	1.117	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689073	0.0962	1.6533	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.691726	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder13	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.691215	0.0001	1.163	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.689903	0.0039	1.369	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.691606	0.2414	1.8028	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.690226	0.0397	1.5513	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.690511	0.0009	1.2874	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.692612	0.0003	1.236	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.690272	0.0002	1.2111	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.692489	0.0	1.0947	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.691753	0.0	0.9135	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.690883	0.0	1.0515	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.691868	0.0	0.99	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder14	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.690669	0.0025	1.3412	1	deam	Unrelated	Unrelated	plink	0.5773502691896257
