a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childC	founder2	99407	0.000371	0.99962	1e-06	0.0	7e-06	0.0	0.0	0.0	1e-06	0.499817	1e-06	7e-06	0.24991	1e-06	4e-06	1e-06	1e-06	2e-06	0.499819	0.0	-160509.839255	94	-1.0	0.99994	3.746576e-01,1.461380e-01,6.131886e-08,1.296758e-01,2.001761e-01,6.913126e-02,1.548636e-05,5.260141e-02,2.760421e-02	7.8e-05	0.503509	0.25084	-171583.844784	13	4	deam	PO	1	ngsrelate	0.000306617024967649
childD	founder3	99403	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499974	0.0	0.0	0.249987	0.0	0.0	0.0	0.0	0.0	0.499974	-0.0	-160911.012109	86	-160911.065682	0.999899	3.714113e-01,1.466464e-01,9.068671e-07,1.269228e-01,2.031986e-01,7.071806e-02,2.121495e-07,5.341180e-02,2.768989e-02	6e-06	0.510934	0.252702	-171817.905986	13	4	deam	PO	1	ngsrelate	0.0
childE	founder4	99405	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499959	0.0	0.0	0.24998	0.0	0.0	0.0	0.0	0.0	0.499959	-0.0	-156687.633775	90	-156687.675963	0.99992	3.802892e-01,1.482582e-01,2.123237e-06,1.325887e-01,2.032507e-01,6.652322e-02,2.026540e-06,4.768395e-02,2.140189e-02	2e-05	0.514483	0.25356	-169271.901461	11	4	deam	PO	1	ngsrelate	0.0
childF	founder4	99406	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499913	0.0	0.0	0.249956	0.0	0.0	0.0	0.0	0.0	0.499913	0.0	-157141.774757	114	-157141.825056	0.99993	3.805333e-01,1.466350e-01,3.417285e-07,1.323272e-01,2.017559e-01,6.618760e-02,2.616918e-06,5.089813e-02,2.165978e-02	1.5e-05	0.509419	0.252326	-169797.557447	14	4	deam	PO	1	ngsrelate	0.0
childG	founder5	99404	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	0.0	0.0	0.250001	0.0	0.0	4e-06	0.0	4e-06	0.500002	-0.0	-161834.383808	126	-161834.3947	0.999909	3.710148e-01,1.454799e-01,9.293323e-07,1.290909e-01,2.024929e-01,6.696890e-02,1.931700e-07,5.475884e-02,3.019255e-02	6e-06	0.510959	0.252708	-172298.43044	10	4	deam	PO	1	ngsrelate	0.0
childA	childD	89628	0.147026	0.852973	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.426487	0.0	0.0	0.213244	0.0	0.0	1e-06	0.0	1e-06	0.426487	0.0	-137761.893087	74	-1.0	0.904694	3.763856e-01,1.507273e-01,4.275122e-04,1.435229e-01,2.012741e-01,5.842615e-02,1.427812e-05,4.880971e-02,2.041244e-02	0.002195	0.500772	0.249231	-147945.926487	42	1	deam	PO	1	ngsrelate	0.12004663455785283
childA	childH	89656	0.017574	0.929327	0.042954	0.005709	0.004436	0.0	0.0	0.0	0.0	0.510944	0.0	0.010145	0.256027	0.0	0.002218	0.042954	0.0	0.042954	0.514908	-0.002854	-133674.050475	294	-1.0	0.904976	4.185528e-01,1.095863e-01,1.784656e-05,1.371943e-01,2.046808e-01,6.126488e-02,2.819274e-04,4.059430e-02,2.782695e-02	0.001465	0.58658	0.269236	-144183.396967	42	1	deam	PO	1	ngsrelate	0.04881449416242406
childA	founder0	89592	0.108136	0.891863	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.445933	0.0	0.0	0.222966	0.0	0.0	1e-06	0.0	1e-06	0.445933	0.0	-137550.03919	82	-1.0	0.90433	3.798841e-01,1.475366e-01,1.383374e-05,1.363817e-01,2.049649e-01,6.189992e-02,5.721731e-06,5.017693e-02,1.913627e-02	9.5e-05	0.517569	0.254274	-147665.696767	43	1	deam	PO	1	ngsrelate	0.08829308252632254
childA	founder1	89526	0.148729	0.851266	1e-06	1e-06	0.0	0.0	3e-06	0.0	0.0	0.425636	4e-06	1e-06	0.212819	2e-06	0.0	1e-06	0.0	1e-06	0.425638	-0.0	-136669.144608	78	-1.0	0.903664	3.790349e-01,1.481235e-01,4.912577e-05,1.450938e-01,2.033101e-01,5.560248e-02,2.026515e-04,4.975035e-02,1.883313e-02	0.001238	0.509777	0.251874	-147155.982795	38	1	deam	PO	1	ngsrelate	0.12143876124477995
childB	childE	89601	0.175901	0.824099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41205	0.0	0.0	0.206025	0.0	0.0	0.0	0.0	0.0	0.41205	-0.0	-135157.259937	162	-1.0	0.904421	3.827560e-01,1.498934e-01,2.263977e-04,1.438829e-01,2.059170e-01,5.111537e-02,1.172236e-04,5.030089e-02,1.579085e-02	0.001669	0.520602	0.254304	-146171.325094	42	1	deam	PO	1	ngsrelate	0.14362256508176793
childB	childF	89587	0.166932	0.833067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416534	0.0	0.0	0.208267	0.0	0.0	0.0	0.0	0.0	0.416534	-0.0	-135430.433081	90	-1.0	0.90428	3.825432e-01,1.497684e-01,3.975044e-04,1.444115e-01,2.018910e-01,5.482119e-02,7.582957e-06,4.866005e-02,1.749969e-02	0.002006	0.507179	0.250898	-146522.547359	34	1	deam	PO	1	ngsrelate	0.13629981549632902
childB	founder0	89653	0.132257	0.867742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.433871	0.0	0.0	0.216936	0.0	0.0	0.0	0.0	0.0	0.433872	-0.0	-137436.138501	358	-1.0	0.904946	3.785248e-01,1.539165e-01,1.773093e-05,1.380976e-01,2.012061e-01,6.191580e-02,1.465824e-06,4.752392e-02,1.879604e-02	9.5e-05	0.50117	0.25025	-147662.48259	43	1	deam	PO	1	ngsrelate	0.10798779655282043
childB	founder1	89602	0.142296	0.857702	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.428853	0.0	0.0	0.214426	0.0	0.0	2e-06	0.0	2e-06	0.428853	0.0	-136076.989167	86	-1.0	0.904431	3.819908e-01,1.508132e-01,1.783959e-05,1.421334e-01,2.025000e-01,5.613259e-02,3.473539e-06,4.772337e-02,1.868534e-02	0.000105	0.510302	0.252503	-146670.855224	38	1	deam	PO	1	ngsrelate	0.11618501398487961
childC	childG	89556	0.075907	0.924089	3e-06	0.0	0.0	0.0	0.0	2e-06	0.0	0.462047	2e-06	2e-06	0.231024	0.0	0.0	4e-06	0.0	4e-06	0.462049	-0.0	-139324.718351	94	-1.0	0.903967	3.774867e-01,1.441031e-01,8.200857e-07,1.382664e-01,2.007351e-01,5.986544e-02,4.546422e-07,5.425248e-02,2.528952e-02	6e-06	0.506282	0.251558	-148649.393977	38	1	deam	PO	1	ngsrelate	0.06197943900735682
childC	founder1	89599	0.113158	0.88684	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.443422	0.0	0.0	0.221711	0.0	0.0	2e-06	0.0	2e-06	0.443422	-0.0	-138183.929396	89	-1.0	0.904401	3.784382e-01,1.430100e-01,1.142123e-04,1.453207e-01,2.000498e-01,5.337952e-02,1.492367e-05,5.806364e-02,2.160897e-02	0.000646	0.500246	0.249779	-148115.392762	46	1	deam	PO	1	ngsrelate	0.09239393661202379
childC	founder2	89678	0.070188	0.929807	1e-06	0.0	0.0	0.0	0.0	3e-06	0.0	0.464905	3e-06	3e-06	0.232452	0.0	0.0	5e-06	0.0	5e-06	0.464908	-0.0	-141345.53991	90	-1.0	0.905198	3.721210e-01,1.503722e-01,8.813816e-06,1.316107e-01,1.985730e-01,6.840188e-02,1.334217e-04,5.211478e-02,2.666431e-02	0.000716	0.493175	0.247971	-150024.288543	47	1	deam	PO	1	ngsrelate	0.05731030330286749
childD	founder3	89577	0.053119	0.946879	1e-06	0.0	0.0	0.0	0.0	1e-06	0.0	0.47344	1e-06	1e-06	0.23672	0.0	0.0	1e-06	0.0	1e-06	0.473441	-0.0	-141692.895648	94	-1.0	0.904179	3.709456e-01,1.484954e-01,7.029746e-05,1.286841e-01,2.022717e-01,7.014469e-02,3.193356e-06,5.260532e-02,2.677973e-02	0.000363	0.505675	0.251251	-150109.45675	47	1	deam	PO	1	ngsrelate	0.043372298390408896
childE	founder4	89442	0.093791	0.906207	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.453105	2e-06	0.0	0.226553	1e-06	0.0	0.0	0.0	0.0	0.453105	0.0	-137585.731637	162	-1.0	0.902816	3.765542e-01,1.504838e-01,1.264519e-05,1.341892e-01,2.057469e-01,6.591673e-02,1.538834e-06,4.627732e-02,2.081759e-02	6.9e-05	0.518409	0.254489	-147485.770026	38	1	deam	PO	1	ngsrelate	0.07658084732272599
childF	founder4	89392	0.082956	0.917044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.458522	0.0	0.0	0.229261	0.0	0.0	0.0	0.0	0.0	0.458522	-0.0	-137812.886547	90	-1.0	0.902311	3.781566e-01,1.493363e-01,2.811267e-06,1.323262e-01,2.029430e-01,6.476282e-02,6.420255e-05,5.050934e-02,2.189865e-02	0.00033	0.511189	0.252621	-147800.535674	39	1	deam	PO	1	ngsrelate	0.06773329036744045
childG	founder5	89519	0.049462	0.950533	3e-06	0.0	0.0	0.0	2e-06	0.0	0.0	0.475271	2e-06	0.0	0.237636	1e-06	0.0	3e-06	0.0	3e-06	0.475272	0.0	-141891.895944	194	-1.0	0.903593	3.686056e-01,1.463288e-01,2.930935e-05,1.309195e-01,2.028502e-01,6.569939e-02,2.117200e-04,5.467515e-02,3.068038e-02	0.001188	0.509848	0.251914	-150251.392956	39	1	deam	PO	1	ngsrelate	0.040387595216023135
childA	childD	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	4e-06	0.0	0.249999	2e-06	0.0	1e-06	0.0	1e-06	0.499999	-0.0	-150620.892239	146	-150620.962771	1.0	3.831721e-01,1.490974e-01,1.332704e-10,1.390031e-01,1.962689e-01,6.073336e-02,2.676465e-10,5.027400e-02,2.145106e-02	0.0	0.491769	0.247925	-163851.394385	5	20	deam	PO	1	ngsrelate	0.0
childA	childH	99410	0.0	0.924507	0.051136	0.0	0.024356	0.0	0.0	0.0	0.0	0.531657	0.0	0.024356	0.268873	0.0	0.012178	0.051136	0.0	0.051136	0.537746	-0.0	-145863.427318	146	-1.0	1.0	4.261045e-01,1.061647e-01,1.896913e-09,1.353920e-01,1.987214e-01,6.189060e-02,1.059115e-10,4.247119e-02,2.925561e-02	0.0	0.574475	0.267328	-159384.993928	5	20	deam	PO	1	ngsrelate	0.05264371929933018
childA	founder0	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0	1e-06	0.0	2e-06	0.500001	0.0	-150167.653228	58	-150167.667826	1.0	3.863434e-01,1.459298e-01,3.061784e-11,1.341928e-01,1.990806e-01,6.272916e-02,6.505178e-12,5.089891e-02,2.082535e-02	0.0	0.505601	0.251392	-163540.971893	5	20	deam	PO	1	ngsrelate	0.0
childA	founder1	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499997	1e-06	0.0	0.249999	1e-06	0.0	0.0	0.0	0.0	0.499998	-0.0	-149349.045449	118	-149349.080209	1.0	3.865823e-01,1.456868e-01,1.347072e-10,1.412025e-01,1.976696e-01,5.713433e-02,7.296917e-10,5.168639e-02,2.003804e-02	0.0	0.499531	0.249883	-163033.428512	5	20	deam	PO	1	ngsrelate	0.0
childB	childE	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	1e-06	1e-06	0.25	1e-06	1e-06	2e-06	1e-06	3e-06	0.5	-0.0	-147597.827134	78	-147597.883891	1.0	3.889309e-01,1.467112e-01,1.549716e-11,1.440776e-01,1.988163e-01,5.228646e-02,3.268649e-11,5.203663e-02,1.714089e-02	0.0	0.50319	0.250795	-161749.294333	5	20	deam	PO	1	ngsrelate	0.0
childB	childF	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499995	1e-06	1e-06	0.249998	0.0	0.0	0.0	0.0	1e-06	0.499996	-0.0	-147920.77963	86	-147920.844612	1.0	3.889080e-01,1.467309e-01,1.337567e-12,1.425107e-01,1.975401e-01,5.513291e-02,1.215693e-11,5.097037e-02,1.820708e-02	0.0	0.499665	0.249916	-162179.460092	5	20	deam	PO	1	ngsrelate	0.0
childB	founder0	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1e-06	0.25	0.0	1e-06	0.0	0.0	0.0	0.500001	0.0	-149799.901602	202	-149799.908027	1.0	3.867888e-01,1.488497e-01,7.449980e-10,1.337465e-01,1.981952e-01,6.324241e-02,7.983064e-10,4.886525e-02,2.031215e-02	0.0	0.502137	0.250533	-163238.129791	5	20	deam	PO	1	ngsrelate	0.0
childB	founder1	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499997	0.0	1e-06	0.249998	0.0	0.0	0.0	0.0	0.0	0.499997	-0.0	-149001.640653	102	-149001.679384	1.0	3.866968e-01,1.489420e-01,1.580866e-10,1.410863e-01,1.966716e-01,5.742595e-02,1.653812e-10,4.943091e-02,1.974645e-02	0.0	0.495538	0.248879	-162774.542044	5	20	deam	PO	1	ngsrelate	0.0
childC	childG	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50001	0.0	0.0	0.250005	0.0	0.0	2.1e-05	0.0	2.1e-05	0.500011	0.0	-153011.852815	67	-153011.925076	1.0	3.832699e-01,1.415358e-01,1.627971e-09,1.368113e-01,1.968916e-01,6.010059e-02,2.884470e-10,5.527697e-02,2.611386e-02	0.0	0.500074	0.250019	-165102.112263	5	20	deam	PO	1	ngsrelate	0.0
childC	founder1	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500006	0.0	0.0	0.250003	0.0	0.0	1.4e-05	0.0	1.4e-05	0.500006	0.0	-151233.777842	50	-151233.850335	1.0	3.852089e-01,1.395993e-01,4.012451e-09,1.425745e-01,1.973717e-01,5.385381e-02,6.695082e-09,5.807315e-02,2.331865e-02	0.0	0.500815	0.250204	-164093.019719	5	20	deam	PO	1	ngsrelate	0.0
childC	founder2	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500003	0.0	1.4e-05	0.250003	0.0	7e-06	0.0	0.0	0.0	0.500007	0.0	-155024.272232	150	-155024.297635	1.0	3.797699e-01,1.450341e-01,3.091639e-10,1.283728e-01,1.957517e-01,6.968058e-02,2.736003e-10,5.312396e-02,2.826701e-02	0.0	0.494059	0.248506	-166316.718726	5	20	deam	PO	1	ngsrelate	0.0
childD	founder3	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500006	0.0	2.5e-05	0.250006	0.0	1.2e-05	1e-06	0.0	1e-06	0.500013	-0.0	-155536.451879	106	-155536.503103	1.0	3.766612e-01,1.455123e-01,5.449731e-12,1.256319e-01,1.989447e-01,7.106527e-02,1.894677e-11,5.385554e-02,2.832902e-02	0.0	0.502303	0.250574	-166663.842495	5	20	deam	PO	1	ngsrelate	0.0
childE	founder4	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	6e-06	0.0	0.250002	3e-06	0.0	2e-06	0.0	2e-06	0.500004	-0.0	-150930.297313	142	-150930.358273	1.0	3.862058e-01,1.468052e-01,2.536334e-11,1.310286e-01,1.995251e-01,6.700786e-02,2.916950e-11,4.771315e-02,2.171431e-02	0.0	0.508273	0.252051	-163687.399182	5	20	deam	PO	1	ngsrelate	0.0
childF	founder4	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	4e-06	0.0	0.250002	2e-06	0.0	2e-06	0.0	2e-06	0.500003	0.0	-151245.805196	154	-151245.848025	1.0	3.862933e-01,1.451317e-01,1.289008e-09,1.309430e-01,1.977302e-01,6.656193e-02,1.247372e-09,5.117974e-02,2.216021e-02	0.0	0.502087	0.250521	-164151.499464	5	20	deam	PO	1	ngsrelate	0.0
childG	founder5	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500007	0.0	1.3e-05	0.250005	0.0	6e-06	8e-06	0.0	8e-06	0.50001	-0.0	-156310.517069	122	-156310.582662	1.0	3.762259e-01,1.438535e-01,1.736106e-11,1.275898e-01,1.985020e-01,6.761357e-02,5.215127e-10,5.553002e-02,3.068523e-02	0.0	0.503063	0.250763	-167033.026223	5	20	deam	PO	1	ngsrelate	0.0
childA	childD	98584	0.044582	0.955418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477709	0.0	0.0	0.238854	0.0	0.0	0.0	0.0	0.0	0.477709	0.0	-159070.393896	134	-1.0	0.99308	3.749246e-01,1.518170e-01,5.210026e-06,1.409474e-01,2.015784e-01,6.043407e-02,1.089185e-06,4.971514e-02,2.057694e-02	3.1e-05	0.500294	0.25006	-171345.500412	22	2	deam	PO	1	ngsrelate	0.036401050570919885
childA	childH	98592	8.1e-05	0.9456	0.044112	0.000695	0.00951	0.0	0.0	1e-06	0.0	0.524045	1e-06	0.010207	0.263211	0.0	0.004755	0.044113	0.0	0.044113	0.526771	-0.000348	-154600.276963	130	-1.0	0.99316	4.174497e-01,1.094557e-01,3.962482e-05,1.373016e-01,2.039373e-01,6.146060e-02,1.067950e-09,4.124346e-02,2.911196e-02	0.000194	0.58351	0.269178	-167305.572026	22	2	deam	PO	1	ngsrelate	0.040436102289084855
childA	founder0	98540	0.02808	0.971917	0.0	1e-06	0.0	1e-06	1e-06	0.0	0.0	0.485959	1e-06	1e-06	0.24298	0.0	0.0	0.0	0.0	0.0	0.48596	-0.0	-158648.071136	138	-1.0	0.992636	3.785963e-01,1.485913e-01,6.145010e-07,1.356277e-01,2.046064e-01,6.223932e-02,4.479850e-05,5.040241e-02,1.989117e-02	0.000222	0.515503	0.253718	-170964.012247	23	2	deam	PO	1	ngsrelate	0.02292844877003238
childA	founder1	98570	0.04592	0.954079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47704	1e-06	0.0	0.23852	0.0	0.0	0.0	0.0	0.0	0.47704	0.0	-157570.8165	142	-1.0	0.992939	3.788197e-01,1.482976e-01,2.107491e-07,1.435854e-01,2.022996e-01,5.663853e-02,6.716747e-05,5.061803e-02,1.967381e-02	0.000333	0.506754	0.251531	-170260.042413	22	2	deam	PO	1	ngsrelate	0.03749393124671422
childB	childE	98591	0.062044	0.937951	0.0	0.0	1e-06	0.0	1e-06	1e-06	0.0	0.468979	3e-06	3e-06	0.23449	1e-06	1e-06	1e-06	0.0	2e-06	0.46898	-0.0	-155667.964849	123	-1.0	0.99315	3.805785e-01,1.492984e-01,1.070199e-06,1.467701e-01,2.039040e-01,5.195429e-02,8.176524e-06,5.061379e-02,1.687173e-02	4.5e-05	0.511492	0.25282	-168875.0474	22	2	deam	PO	1	ngsrelate	0.05066075514965538
childB	childF	98584	0.050563	0.949437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474718	0.0	0.0	0.237359	0.0	0.0	0.0	0.0	0.0	0.474719	-0.0	-156190.801893	94	-1.0	0.99308	3.813042e-01,1.487419e-01,2.867343e-06,1.443593e-01,2.035492e-01,5.473009e-02,4.077056e-06,4.956855e-02,1.773989e-02	3.4e-05	0.512194	0.252997	-169457.808005	23	2	deam	PO	1	ngsrelate	0.04128451662144862
childB	founder0	98534	0.027463	0.972535	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.486269	1e-06	0.0	0.243135	1e-06	0.0	0.0	0.0	0.0	0.486269	0.0	-157756.953181	230	-1.0	0.992576	3.784382e-01,1.513981e-01,1.387224e-06,1.358286e-01,2.039487e-01,6.280826e-02,1.451079e-05,4.799561e-02,1.956659e-02	7.8e-05	0.512374	0.253021	-170166.063423	22	2	deam	PO	1	ngsrelate	0.022424262113463905
childB	founder1	98568	0.053764	0.946236	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.473118	1e-06	0.0	0.236559	0.0	0.0	0.0	0.0	0.0	0.473119	0.0	-156723.670389	178	-1.0	0.992918	3.789567e-01,1.508758e-01,1.404821e-05,1.432910e-01,2.025988e-01,5.705048e-02,7.688414e-06,4.803573e-02,1.916980e-02	0.000107	0.507417	0.251793	-169486.190215	26	2	deam	PO	1	ngsrelate	0.043898122176998275
childC	childG	98642	0.014904	0.985095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.492548	0.0	0.0	0.246274	0.0	0.0	0.0	0.0	0.0	0.492548	0.0	-160813.127432	98	-1.0	0.993664	3.758247e-01,1.433144e-01,3.023143e-06,1.392655e-01,2.026960e-01,5.979335e-02,9.614376e-06,5.424955e-02,2.484372e-02	6.2e-05	0.511039	0.252702	-171996.162135	23	2	deam	PO	1	ngsrelate	0.012169473297285006
childC	founder1	98591	0.033266	0.966734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.483367	0.0	0.0	0.241683	0.0	0.0	0.0	0.0	0.0	0.483367	0.0	-159012.965596	114	-1.0	0.99315	3.775337e-01,1.415775e-01,1.577023e-05,1.448613e-01,2.028650e-01,5.391960e-02,3.774391e-05,5.692807e-02,2.226131e-02	0.000264	0.510558	0.252495	-170879.193871	27	2	deam	PO	1	ngsrelate	0.02716157526114174
childC	founder2	98620	0.006136	0.993863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496932	0.0	0.0	0.248466	0.0	0.0	0.0	0.0	0.0	0.496932	0.0	-162709.191844	98	-1.0	0.993442	3.719554e-01,1.469646e-01,5.869016e-07,1.311507e-01,2.020715e-01,6.858847e-02,3.189692e-05,5.192981e-02,2.730707e-02	0.000161	0.506869	0.251635	-173072.935521	22	2	deam	PO	1	ngsrelate	0.005010431285494938
childD	founder3	98545	0.006082	0.993918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496959	0.0	0.0	0.248479	0.0	0.0	0.0	0.0	0.0	0.496959	0.0	-163546.361532	98	-1.0	0.992687	3.689098e-01,1.471060e-01,3.720434e-05,1.284057e-01,2.039160e-01,7.058139e-02,1.799437e-06,5.297746e-02,2.806464e-02	0.000191	0.510927	0.252618	-173993.154538	23	2	deam	PO	1	ngsrelate	0.004965932205202443
childE	founder4	98584	0.021324	0.978676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.489338	0.0	0.0	0.244669	0.0	0.0	0.0	0.0	0.0	0.489338	0.0	-158920.528683	102	-1.0	0.99308	3.787104e-01,1.488371e-01,7.424028e-05,1.328095e-01,2.043329e-01,6.608019e-02,3.765581e-06,4.778249e-02,2.136939e-02	0.000382	0.516531	0.253896	-170901.562104	30	2	deam	PO	1	ngsrelate	0.017410973091702833
childF	founder4	98572	0.024239	0.975759	0.0	0.0	0.0	0.0	2e-06	0.0	0.0	0.487881	2e-06	1e-06	0.243941	1e-06	0.0	0.0	0.0	0.0	0.487882	0.0	-159721.882232	178	-1.0	0.992959	3.781824e-01,1.473378e-01,1.657101e-05,1.329889e-01,2.026580e-01,6.622722e-02,3.140231e-05,5.099933e-02,2.155833e-02	0.000237	0.509702	0.252298	-171771.568636	30	2	deam	PO	1	ngsrelate	0.01979187713852999
childG	founder5	98608	0.008327	0.991672	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.495836	1e-06	1e-06	0.247918	0.0	0.0	1e-06	0.0	1e-06	0.495837	-0.0	-164421.653964	102	-1.0	0.993321	3.690073e-01,1.456457e-01,1.438662e-04,1.298342e-01,2.035655e-01,6.686063e-02,2.484156e-07,5.525177e-02,2.969085e-02	0.000708	0.51181	0.252605	-174360.309057	23	2	deam	PO	1	ngsrelate	0.006799375289931667
childA	childD	99409	0.000154	0.999845	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.499923	1e-06	1e-06	0.249961	0.0	0.0	1e-06	0.0	1e-06	0.499924	-0.0	-151210.958277	74	-1.0	0.99999	3.825216e-01,1.493055e-01,6.794298e-06,1.390909e-01,1.969474e-01,6.068004e-02,2.932915e-08,5.023485e-02,2.121293e-02	3.5e-05	0.493209	0.248276	-164362.15361	6	10	deam	PO	1	ngsrelate	0.00012614938234754993
childA	childH	99410	0.0	0.926394	0.05096	0.0	0.022646	0.0	0.0	0.0	0.0	0.531141	0.0	0.022646	0.268401	0.0	0.011323	0.05096	0.0	0.05096	0.536803	-0.0	-146562.196863	78	-1.0	1.0	4.252203e-01,1.066738e-01,1.598732e-06,1.353002e-01,1.992983e-01,6.205943e-02,6.226382e-07,4.217872e-02,2.926706e-02	1.1e-05	0.57565	0.267577	-160074.915819	6	10	deam	PO	1	ngsrelate	0.05168740928569224
childA	founder0	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	0.0	1e-06	0.25	0.0	1e-06	1e-06	0.0	1e-06	0.500001	0.0	-150859.095541	202	-150859.105585	1.0	3.855063e-01,1.463497e-01,2.703526e-07,1.341900e-01,1.997223e-01,6.278689e-02,3.343619e-07,5.068453e-02,2.075971e-02	3e-06	0.506894	0.25171	-164185.181312	5	10	deam	PO	1	ngsrelate	0.0
childA	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499997	1e-06	0.0	0.249999	0.0	0.0	0.0	0.0	0.0	0.499998	0.0	-150058.427008	126	-150058.463085	0.99998	3.857579e-01,1.461221e-01,9.372397e-11,1.414358e-01,1.982396e-01,5.699600e-02,3.584128e-10,5.150177e-02,1.994679e-02	0.0	0.500535	0.250134	-163668.040284	5	10	deam	PO	1	ngsrelate	0.0
childB	childE	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	0.0	0.0	0.249999	0.0	0.0	0.0	0.0	0.0	0.499999	0.0	-148346.179515	126	-148346.193287	0.99999	3.880706e-01,1.469370e-01,1.920204e-08,1.438100e-01,1.994457e-01,5.268390e-02,4.466851e-08,5.190826e-02,1.714441e-02	0.0	0.504493	0.251118	-162504.581674	5	10	deam	PO	1	ngsrelate	0.0
childB	childF	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499992	1e-06	1e-06	0.249996	0.0	0.0	0.0	0.0	0.0	0.499992	-0.0	-148721.99423	98	-148722.070635	0.99999	3.881471e-01,1.468575e-01,2.080475e-08,1.427477e-01,1.981672e-01,5.502908e-02,9.140530e-09,5.094223e-02,1.810915e-02	0.0	0.500958	0.250239	-162934.494829	5	10	deam	PO	1	ngsrelate	0.0
childB	founder0	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	2e-06	0.25	0.0	1e-06	0.0	0.0	0.0	0.500001	0.0	-150607.129606	218	-150607.140545	0.99999	3.858179e-01,1.491783e-01,1.067007e-07,1.338719e-01,1.988444e-01,6.323316e-02,1.328454e-06,4.873507e-02,2.031781e-02	7e-06	0.503378	0.250839	-164023.087625	6	10	deam	PO	1	ngsrelate	0.0
childB	founder1	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	4e-06	0.0	0.25	2e-06	0.0	0.0	0.0	0.0	0.5	0.0	-149817.919179	166	-149817.967951	0.99997	3.857527e-01,1.492384e-01,3.156455e-09,1.414284e-01,1.973306e-01,5.719647e-02,2.775612e-08,4.930646e-02,1.974700e-02	0.0	0.496842	0.249208	-163544.114238	5	10	deam	PO	1	ngsrelate	0.0
